repeat	count	RPM
RSP_LIKE.het.U_104_36141_36298__reversed_	0.00	0.00
RSP_LIKE.het.U_85_618_776	0.00	0.00
RSP_LIKE.het.U_85_7837_7996	2.78	0.38
RSP_LIKE.het.U_78_38880_39040__reversed_	0.00	0.00
RSP_LIKE.het.U_315_18296_18456	24.52	3.36
RSP_LIKE.het.U_84_5513_5674__reversed_	27.79	3.80
RSP_LIKE.het.U_102_29954_30113	1.68	0.23
RSP_LIKE.het.U_313_185_345	3.57	0.49
RSP_LIKE.het.U_331_57065_57225	6.85	0.94
RSP_LIKE.het.U_84_30490_30652__reversed_	0.21	0.03
RSP_LIKE.het.U_314_22876_23035	0.00	0.00
RSP_LIKE.het.U_313_2248_2406	0.00	0.00
RSP_LIKE.het.U_319_38688_38846__reversed_	14.56	1.99
RSP_LIKE.het.U_313_19556_19716	5.84	0.80
RSP_LIKE.het.U_319_40922_41081__reversed_	0.00	0.00
RSP_LIKE.het.U_315_16197_16356	0.67	0.09
RSP_LIKE.het.U_317_70066_70224__reversed_	0.70	0.10
RSP_LIKE.het.U_317_38023_38178__reversed_	1.97	0.27
RSP_LIKE.het.U_78_12524_12682__reversed_	4.53	0.62
RSP_LIKE.het.U_104_48612_48772__reversed_	1.11	0.15
RSP_LIKE.het.U_132_50336_50497__reversed_	15.16	2.07
RSP_LIKE.het.U_78_37596_37756__reversed_	0.45	0.06
RSP_LIKE.het.U_317_11129_11287__reversed_	0.85	0.12
RSP_LIKE.het.U_317_19728_19887__reversed_	0.00	0.00
RSP_LIKE.het.U_315_36825_36985	5.55	0.76
RSP_LIKE.het.U_317_25980_26138__reversed_	1.22	0.17
RSP_LIKE.het.U_317_25500_25659__reversed_	1.00	0.14
RSP_LIKE.het.U_314_5519_5679	0.00	0.00
RSP_LIKE.het.U_314_17052_17211	2.88	0.39
RSP_LIKE.het.U_104_55213_55374__reversed_	0.00	0.00
RSP_LIKE.het.U_331_47825_47989	24.84	3.40
RSP_LIKE.het.U_317_17169_17325__reversed_	1.46	0.20
RSP_LIKE.het.U_104_62177_62339__reversed_	20.81	2.85
RSP_LIKE.het.U_316_19106_19268	133.32	18.25
RSP_LIKE.het.U_132_54773_54934__reversed_	91.40	12.51
RSP_LIKE.het.U_316_15358_15519	190.24	26.04
RSP_LIKE.het.U_77_26836_26998	142.82	19.55
RSP_LIKE.het.U_104_37211_37373__reversed_	137.52	18.82
RSP_LIKE.het.U_317_51192_51350__reversed_	0.30	0.04
RSP_LIKE.het.U_132_28969_29127__reversed_	50.91	6.97
RSP_LIKE.het.U_77_67887_68044__reversed_	4.51	0.62
RSP_LIKE.het.U_77_80587_80743__reversed_	10.30	1.41
RSP_LIKE.het.U_313_23_184	34.96	4.78
RSP_LIKE.het.U_77_82000_82158__reversed_	0.00	0.00
RSP_LIKE.het.U_77_80263_80422__reversed_	62.64	8.57
RSP_LIKE.het.U_77_63617_63777__reversed_	19.89	2.72
RSP_LIKE.het.U_77_78680_78844__reversed_	11.98	1.64
RSP_LIKE.het.U_104_79575_79738__reversed_	389.10	53.25
RSP_LIKE.het.U_104_79253_79410__reversed_	77.99	10.67
RSP_LIKE.het.U_124_16435_16592__reversed_	35.38	4.84
RSP_LIKE.het.U_77_79004_79160__reversed_	23.98	3.28
RSP_LIKE.het.U_132_38015_38153__reversed_	183.94	25.17
RSP_LIKE.het.U_104_42630_42788__reversed_	19.38	2.65
RSP_LIKE.het.U_124_4160_4306__reversed_	19.66	2.69
RSP_LIKE.het.U_77_55629_55787__reversed_	0.19	0.03
RSP_LIKE.het.U_317_50606_50765__reversed_	0.12	0.02
RSP_LIKE.het.U_132_58654_58814__reversed_	0.00	0.00
RSP_LIKE.het.U_132_52061_52222__reversed_	0.62	0.09
RSP_LIKE.het.U_317_42324_42483__reversed_	1.86	0.25
RSP_LIKE.het.U_317_52419_52579__reversed_	6.24	0.85
RSP_LIKE.het.U_84_39832_39990__reversed_	0.57	0.08
RSP_LIKE.het.U_132_50498_50659__reversed_	25.00	3.42
RSP_LIKE.het.U_93_27386_27547__reversed_	6.83	0.93
RSP_LIKE.het.U_124_2007_2169__reversed_	41.89	5.73
RSP_LIKE.het.U_77_14204_14366	294.51	40.31
RSP_LIKE.het.U_316_24732_24894	621.57	85.06
RSP_LIKE.het.U_316_22860_23022	1361.46	186.32
RSP_LIKE.het.U_120_15190_15352__reversed_	1088.55	148.97
RSP_LIKE.het.U_78_43674_43836__reversed_	889.74	121.76
RSP_LIKE.het.U_314_11041_11203	4574.15	625.99
RSP_LIKE.het.U_104_28258_28420__reversed_	425.02	58.17
RSP_LIKE.het.U_331_53508_53670	748.20	102.39
RSP_LIKE.het.U_78_18569_18732__reversed_	1.47	0.20
RSP_LIKE.het.U_317_104560_104722__reversed_	263.14	36.01
RSP_LIKE.het.U_132_36633_36782__reversed_	6.01	0.82
RSP_LIKE.het.U_317_29972_30132__reversed_	4.80	0.66
RSP_LIKE.het.U_84_36136_36296__reversed_	4.98	0.68
RSP_LIKE.het.U_331_35964_36125	41.27	5.65
RSP_LIKE.het.U_331_60466_60628	62.27	8.52
RSP_LIKE.het.U_331_4436_4598	40.52	5.55
RSP_LIKE.het.U_104_50259_50421__reversed_	28.59	3.91
RSP_LIKE.het.U_331_51730_51892	77.39	10.59
RSP_LIKE.het.U_331_110103_110265	151.01	20.67
RSP_LIKE.het.U_104_57143_57301__reversed_	0.01	0.00
RSP_LIKE.het.U_93_17356_17518__reversed_	156.55	21.42
RSP_LIKE.het.U_78_16019_16181__reversed_	773.04	105.79
RSP_LIKE.het.U_78_40467_40629__reversed_	299.58	41.00
RSP_LIKE.het.U_124_12507_12669__reversed_	616.60	84.38
RSP_LIKE.het.U_316_19433_19595	525.47	71.91
RSP_LIKE.het.U_313_43341_43503	31.03	4.25
RSP_LIKE.het.U_316_21881_22043	431.39	59.04
RSP_LIKE.het.U_93_23795_23957__reversed_	183.89	25.17
RSP_LIKE.het.U_85_18683_18810	0.00	0.00
RSP_LIKE.het.U_77_73765_73923__reversed_	0.00	0.00
RSP_LIKE.het.U_317_3433_3568__reversed_	0.00	0.00
RSP_LIKE.het.U_93_14694_14856__reversed_	51.88	7.10
RSP_LIKE.het.U_315_33410_33572	118.25	16.18
RSP_LIKE.het.U_316_24896_25058	709.29	97.07
RSP_LIKE.het.U_93_20341_20503__reversed_	212.56	29.09
RSP_LIKE.het.U_124_4779_4941__reversed_	149.19	20.42
RSP_LIKE.het.U_319_31473_31635__reversed_	319.02	43.66
RSP_LIKE.het.U_315_23164_23323	8.92	1.22
RSP_LIKE.het.U_319_30851_31008__reversed_	0.21	0.03
RSP_LIKE.het.U_317_57824_57984__reversed_	0.00	0.00
RSP_LIKE.het.U_132_57117_57278__reversed_	1.92	0.26
RSP_LIKE.het.U_93_9290_9451__reversed_	325.05	44.48
RSP_LIKE.het.U_312_131722_131885	389.58	53.32
RSP_LIKE.het.U_84_19058_19220__reversed_	108.72	14.88
RSP_LIKE.het.U_317_44727_44888__reversed_	62.71	8.58
RSP_LIKE.het.U_84_32589_32751__reversed_	60.92	8.34
RSP_LIKE.het.U_124_15006_15160__reversed_	0.33	0.04
RSP_LIKE.het.U_149_2897_3051__reversed_	0.51	0.07
RSP_LIKE.het.U_149_1638_1789__reversed_	1.82	0.25
RSP_LIKE.het.U_149_4319_4459__reversed_	8.52	1.17
RSP_LIKE.het.U_315_19274_19438	96.54	13.21
RSP_LIKE.het.U_315_19603_19762	4.72	0.65
RSP_LIKE.het.U_317_38180_38339__reversed_	1.00	0.14
RSP_LIKE.het.U_317_56186_56346__reversed_	0.33	0.04
RSP_LIKE.het.U_77_57544_57698__reversed_	0.00	0.00
RSP_LIKE.het.U_312_110539_110694	1.12	0.15
RSP_LIKE.het.U_104_46621_46780__reversed_	4.64	0.63
RSP_LIKE.het.U_132_60767_60923__reversed_	0.00	0.00
RSP_LIKE.het.U_104_59973_60134__reversed_	19.48	2.67
RSP_LIKE.het.U_77_15655_15816	39.84	5.45
RSP_LIKE.het.U_84_26010_26172__reversed_	3.17	0.43
RSP_LIKE.het.U_313_10866_11029	147.53	20.19
RSP_LIKE.het.U_319_18846_19009__reversed_	25.08	3.43
RSP_LIKE.het.U_77_27805_27967	48.66	6.66
RSP_LIKE.het.U_124_8839_9001__reversed_	10.06	1.38
RSP_LIKE.het.U_132_56026_56154__reversed_	1.03	0.14
RSP_LIKE.het.U_84_29525_29685__reversed_	33.02	4.52
RSP_LIKE.het.U_124_455_617__reversed_	13.93	1.91
RSP_LIKE.het.U_78_35024_35185__reversed_	7.66	1.05
RSP_LIKE.het.U_317_60343_60500__reversed_	2.29	0.31
RSP_LIKE.het.U_313_40227_40388	306.96	42.01
RSP_LIKE.het.U_313_40552_40714	437.23	59.84
RSP_LIKE.het.U_102_32849_33010	1.00	0.14
RSP_LIKE.het.U_312_119036_119198	127.41	17.44
RSP_LIKE.het.U_312_112856_113019	589.09	80.62
RSP_LIKE.het.U_312_105068_105231	406.85	55.68
RSP_LIKE.het.U_312_112217_112379	81.93	11.21
RSP_LIKE.het.U_312_101702_101865	898.33	122.94
RSP_LIKE.het.U_312_117436_117595	14.65	2.00
RSP_LIKE.het.U_312_110855_111015	12.56	1.72
RSP_LIKE.het.U_317_36095_36254__reversed_	3.67	0.50
RSP_LIKE.het.U_312_110059_110220	384.22	52.58
RSP_LIKE.het.U_120_14713_14874__reversed_	320.77	43.90
RSP_LIKE.het.U_314_19160_19322	1139.50	155.94
RSP_LIKE.het.U_315_25115_25278	21.07	2.88
RSP_LIKE.het.U_84_1833_1978__reversed_	23.80	3.26
RSP_LIKE.het.U_93_17225_17354__reversed_	366.87	50.21
RSP_LIKE.het.U_93_20672_20800__reversed_	344.64	47.17
RSP_LIKE.het.U_331_1537_1700	539.09	73.78
RSP_LIKE.het.U_102_5846_6005	158.31	21.66
RSP_LIKE.het.U_312_109094_109257	464.25	63.53
RSP_LIKE.het.U_124_2755_2897__reversed_	37.60	5.15
RSP_LIKE.het.U_84_16370_16518__reversed_	1.52	0.21
RSP_LIKE.het.U_84_17964_18105__reversed_	0.47	0.06
RSP_LIKE.het.U_132_39735_39878__reversed_	31.47	4.31
RSP_LIKE.het.U_104_55691_55852__reversed_	52.86	7.23
RSP_LIKE.het.U_102_33012_33167	0.50	0.07
RSP_LIKE.het.U_78_11581_11741__reversed_	31.39	4.30
RSP_LIKE.het.U_124_17074_17234__reversed_	60.26	8.25
RSP_LIKE.het.U_317_17959_18117__reversed_	0.00	0.00
RSP_LIKE.het.U_78_41912_42071__reversed_	24.09	3.30
RSP_LIKE.het.U_313_988_1146	4.85	0.66
RSP_LIKE.het.U_317_21009_21167__reversed_	0.44	0.06
RSP_LIKE.het.U_312_110221_110383	262.91	35.98
RSP_LIKE.het.U_317_1214_1370__reversed_	0.00	0.00
RSP_LIKE.het.U_317_17326_17484__reversed_	0.00	0.00
RSP_LIKE.het.U_317_20688_20845__reversed_	1.51	0.21
RSP_LIKE.het.U_78_40788_40946__reversed_	0.50	0.07
RSP_LIKE.het.U_102_790_949	14.73	2.02
RSP_LIKE.het.U_124_40849_41010__reversed_	20.94	2.87
RSP_LIKE.het.U_312_107484_107645	89.10	12.19
RSP_LIKE.het.U_317_82904_83068__reversed_	51.73	7.08
RSP_LIKE.het.U_317_85728_85891__reversed_	256.43	35.09
RSP_LIKE.het.U_149_14519_14675__reversed_	0.54	0.07
RSP_LIKE.het.U_84_6768_6928__reversed_	0.00	0.00
RSP_LIKE.het.U_104_58271_58429__reversed_	0.00	0.00
RSP_LIKE.het.U_132_53432_53595__reversed_	88.96	12.18
RSP_LIKE.het.U_319_12322_12482__reversed_	161.46	22.10
RSP_LIKE.het.U_319_1973_2132__reversed_	0.00	0.00
RSP_LIKE.het.U_84_8939_9103__reversed_	27.72	3.79
RSP_LIKE.het.U_132_24356_24515__reversed_	3.15	0.43
RSP_LIKE.het.U_317_79791_79953__reversed_	2.07	0.28
RSP_LIKE.het.U_102_40634_40795	0.09	0.01
RSP_LIKE.het.U_104_61254_61415__reversed_	15.86	2.17
RSP_LIKE.het.U_78_4155_4315__reversed_	0.00	0.00
RSP_LIKE.het.U_314_4217_4378	15.23	2.08
RSP_LIKE.het.U_315_12469_12629	0.15	0.02
RSP_LIKE.het.U_331_43366_43527	3.50	0.48
RSP_LIKE.het.U_331_42883_43042	0.00	0.00
RSP_LIKE.het.U_78_14104_14263__reversed_	0.52	0.07
RSP_LIKE.het.U_313_42426_42586	5.12	0.70
RSP_LIKE.het.U_78_41595_41754__reversed_	14.29	1.96
RSP_LIKE.het.U_84_20634_20793__reversed_	10.69	1.46
RSP_LIKE.het.U_314_10065_10224	1.43	0.20
RSP_LIKE.het.U_313_21824_21984	0.32	0.04
RSP_LIKE.het.U_331_53998_54159	58.56	8.01
RSP_LIKE.het.U_315_37796_37955	0.00	0.00
RSP_LIKE.het.U_313_33468_33627	0.05	0.01
RSP_LIKE.het.U_314_17864_18025	2.92	0.40
RSP_LIKE.het.U_84_11267_11426__reversed_	0.00	0.00
RSP_LIKE.het.U_313_3466_3624	0.00	0.00
RSP_LIKE.het.U_102_41275_41433	1.07	0.15
RSP_LIKE.het.U_149_1320_1474__reversed_	29.85	4.08
RSP_LIKE.het.U_77_72026_72186__reversed_	0.00	0.00
RSP_LIKE.het.U_331_111411_111571	14.44	1.98
RSP_LIKE.het.U_331_59005_59167	3.86	0.53
RSP_LIKE.het.U_317_29652_29811__reversed_	0.00	0.00
RSP_LIKE.het.U_104_23838_23999	3.88	0.53
RSP_LIKE.het.U_315_24295_24458	14.99	2.05
RSP_LIKE.het.U_124_42882_43001__reversed_	0.00	0.00
RSP_LIKE.het.U_77_66287_66444__reversed_	18.42	2.52
RSP_LIKE.het.U_132_25811_25972__reversed_	8.91	1.22
RSP_LIKE.het.U_132_31505_31665__reversed_	18.22	2.49
RSP_LIKE.het.U_312_115665_115821	154.33	21.12
RSP_LIKE.het.U_312_112380_112537	69.36	9.49
RSP_LIKE.het.U_312_118243_118402	47.83	6.55
RSP_LIKE.3A.X_2559534_2559696__reversed_	19.03	2.60
RSP_LIKE.het.U_319_37441_37586__reversed_	0.00	0.00
RSP_LIKE.het.U_317_91160_91322__reversed_	91.50	12.52
RSP_LIKE.het.U_104_343_501	2.61	0.36
RSP_LIKE.het.U_84_42245_42402__reversed_	0.00	0.00
RSP_LIKE.het.U_132_28647_28805__reversed_	9.72	1.33
RSP_LIKE.het.U_120_15679_15842__reversed_	1075.17	147.14
RSP_LIKE.het.U_132_62446_62583__reversed_	1.29	0.18
RSP_LIKE.het.U_316_13726_13886	19.53	2.67
RSP_LIKE.het.U_331_41426_41587	0.00	0.00
RSP_LIKE.het.U_77_65518_65678__reversed_	0.00	0.00
RSP_LIKE.het.U_77_64409_64568__reversed_	73.90	10.11
RSP_LIKE.het.U_93_30068_30227__reversed_	0.00	0.00
RSP_LIKE.het.U_331_13527_13685	37.78	5.17
RSP_LIKE.het.U_331_82159_82318	6.14	0.84
RSP_LIKE.het.U_102_34946_35102	0.02	0.00
RSP_LIKE.het.U_149_29355_29512__reversed_	0.00	0.00
RSP_LIKE.het.U_313_28946_29107	0.00	0.00
RSP_LIKE.het.U_93_12791_12952__reversed_	0.00	0.00
RSP_LIKE.het.U_317_43671_43830__reversed_	0.34	0.05
RSP_LIKE.het.U_124_10323_10482__reversed_	7.02	0.96
RSP_LIKE.het.U_93_23177_23338__reversed_	0.13	0.02
RSP_LIKE.het.U_93_3612_3770__reversed_	3.10	0.42
RSP_LIKE.het.U_331_80696_80854	38.05	5.21
RSP_LIKE.het.U_104_2607_2765	0.00	0.00
RSP_LIKE.het.U_124_14685_14843__reversed_	0.17	0.02
RSP_LIKE.het.U_77_75354_75509__reversed_	0.00	0.00
RSP_LIKE.het.U_331_76308_76467	4.80	0.66
RSP_LIKE.het.U_317_82048_82209__reversed_	11.90	1.63
RSP_LIKE.het.U_77_68689_68846__reversed_	0.85	0.12
RSP_LIKE.het.U_78_34705_34863__reversed_	1.97	0.27
RSP_LIKE.het.U_316_8041_8198	2.26	0.31
RSP_LIKE.het.U_78_31006_31163__reversed_	0.00	0.00
RSP_LIKE.het.U_78_20134_20291__reversed_	18.27	2.50
RSP_LIKE.het.U_331_33209_33368	1.02	0.14
RSP_LIKE.het.U_331_33857_34017	7.99	1.09
RSP_LIKE.het.U_312_117274_117435	115.88	15.86
RSP_LIKE.het.U_312_117762_117922	82.88	11.34
RSP_LIKE.het.U_319_9490_9613__reversed_	125.90	17.23
RSP_LIKE.het.U_319_12483_12604__reversed_	112.27	15.36
RSP_LIKE.het.U_319_13717_13837__reversed_	106.98	14.64
RSP_LIKE.het.U_317_102765_102926__reversed_	294.31	40.28
RSP_LIKE.het.U_317_71635_71796__reversed_	374.72	51.28
RSP_LIKE.2E.X_2117475_2117621	57.80	7.91
RSP_LIKE.het.U_77_72509_72665__reversed_	0.00	0.00
RSP_LIKE.het.U_78_31963_32145__reversed_	0.00	0.00
RSP_LIKE.het.U_77_23427_23583	2.64	0.36
RSP_LIKE.het.U_84_22527_22686__reversed_	5.61	0.77
RSP_LIKE.het.U_77_80103_80262__reversed_	0.11	0.02
RSP_LIKE.het.U_84_23000_23159__reversed_	1.25	0.17
RSP_LIKE.het.U_312_130443_130603	61.39	8.40
RSP_LIKE.het.U_331_16421_16573	0.67	0.09
RSP_LIKE.het.U_93_5827_5968__reversed_	0.02	0.00
RSP_LIKE.het.U_124_17992_18145__reversed_	18.41	2.52
RSP_LIKE.het.U_331_3622_3784	6.67	0.91
RSP_LIKE.het.U_132_53732_53856__reversed_	0.89	0.12
RSP_LIKE.het.U_317_64662_64787__reversed_	0.72	0.10
RSP_LIKE.het.U_316_252_410	0.31	0.04
RSP_LIKE.het.U_93_25845_26001__reversed_	44.99	6.16
RSP_LIKE.het.U_78_13945_14102__reversed_	0.64	0.09
RSP_LIKE.het.U_313_29269_29427	0.06	0.01
RSP_LIKE.het.U_77_53880_54038__reversed_	0.00	0.00
RSP_LIKE.het.U_317_64185_64343__reversed_	0.00	0.00
RSP_LIKE.het.U_93_13917_14049__reversed_	0.00	0.00
RSP_LIKE.het.U_319_3827_3961__reversed_	1.82	0.25
RSP_LIKE.het.U_331_45476_45636	1.32	0.18
RSP_LIKE.het.U_120_3997_4157__reversed_	1.11	0.15
RSP_LIKE.het.U_331_78742_78902	11.71	1.60
RSP_LIKE.het.U_104_88995_89153__reversed_	0.00	0.00
RSP_LIKE.het.U_124_1729_1888__reversed_	6.75	0.92
RSP_LIKE.het.U_93_21744_21903__reversed_	0.56	0.08
RSP_LIKE.het.U_84_27426_27587__reversed_	0.13	0.02
RSP_LIKE.het.U_77_58183_58345__reversed_	1.00	0.14
RSP_LIKE.het.U_331_37094_37256	0.00	0.00
RSP_LIKE.het.U_331_107823_107983	10.76	1.47
RSP_LIKE.het.U_93_16294_16428__reversed_	4.87	0.67
RSP_LIKE.het.U_93_15828_15985__reversed_	0.00	0.00
RSP_LIKE.het.U_84_38239_38386__reversed_	0.17	0.02
RSP_LIKE.het.U_319_6300_6419__reversed_	1.48	0.20
RSP_LIKE.het.U_317_39137_39295__reversed_	0.50	0.07
RSP_LIKE.het.U_84_16519_16674__reversed_	0.00	0.00
RSP_LIKE.het.U_319_21215_21371__reversed_	0.00	0.00
RSP_LIKE.het.U_104_76417_76575__reversed_	0.32	0.04
RSP_LIKE.het.U_319_42784_42943__reversed_	0.00	0.00
RSP_LIKE.het.U_317_61384_61542__reversed_	0.84	0.11
RSP_LIKE.het.U_77_56267_56424__reversed_	0.24	0.03
RSP_LIKE.het.U_77_57227_57385__reversed_	0.00	0.00
RSP_LIKE.het.U_331_43205_43365	1.54	0.21
RSP_LIKE.het.U_84_30817_30976__reversed_	4.08	0.56
RSP_LIKE.het.U_78_27961_28121__reversed_	1.89	0.26
RSP_LIKE.het.U_314_11858_12018	3.91	0.54
RSP_LIKE.het.U_317_43991_44149__reversed_	0.00	0.00
RSP_LIKE.het.U_93_26489_26649__reversed_	10.51	1.44
RSP_LIKE.het.U_331_5083_5243	2.13	0.29
RSP_LIKE.het.U_331_2819_2981	339.42	46.45
RSP_LIKE.het.U_313_5400_5558	0.75	0.10
RSP_LIKE.het.U_317_6190_6343__reversed_	0.00	0.00
RSP_LIKE.het.U_84_21122_21283__reversed_	54.18	7.41
RSP_LIKE.het.U_78_17149_17309__reversed_	1.00	0.14
RSP_LIKE.het.U_331_46905_47018	0.30	0.04
RSP_LIKE.het.U_317_901_1061__reversed_	0.00	0.00
RSP_LIKE.het.U_150_15644_15800__reversed_	0.00	0.00
RSP_LIKE.het.U_132_30102_30258__reversed_	0.87	0.12
RSP_LIKE.het.U_132_54650_54772__reversed_	1.20	0.16
RSP_LIKE.het.U_319_6591_6745__reversed_	1.52	0.21
RSP_LIKE.het.U_317_78820_78979__reversed_	51.45	7.04
RSP_LIKE.het.U_124_15162_15315__reversed_	0.00	0.00
RSP_LIKE.het.U_77_211_370	22.45	3.07
RSP_LIKE.het.U_132_50661_50812__reversed_	0.01	0.00
RSP_LIKE.het.U_149_9379_9531__reversed_	1.16	0.16
RSP_LIKE.het.U_150_16267_16418__reversed_	0.00	0.00
RSP_LIKE.het.U_150_14215_14386__reversed_	0.00	0.00
RSP_LIKE.het.U_78_8407_8567__reversed_	1.43	0.20
RSP_LIKE.het.U_317_59426_59587__reversed_	1.00	0.14
RSP_LIKE.het.U_315_7940_8099	0.00	0.00
RSP_LIKE.het.U_319_25174_25336__reversed_	8.04	1.10
RSP_LIKE.het.U_315_16518_16679	7.59	1.04
RSP_LIKE.het.U_331_21741_21901	2.88	0.39
RSP_LIKE.het.U_132_59396_59532__reversed_	0.46	0.06
RSP_LIKE.het.U_84_25067_25226__reversed_	4.61	0.63
RSP_LIKE.het.U_132_2401_2559__reversed_	0.47	0.06
RSP_LIKE.het.U_331_30460_30619	1.54	0.21
RSP_LIKE.het.U_93_12635_12789__reversed_	1.27	0.17
RSP_LIKE.het.U_124_6583_6729__reversed_	5.09	0.70
RSP_LIKE.het.U_124_11536_11720__reversed_	0.14	0.02
RSP_LIKE.het.U_84_6456_6604__reversed_	0.00	0.00
RSP_LIKE.het.U_317_74807_74968__reversed_	3.14	0.43
RSP_LIKE.het.U_319_38848_39005__reversed_	0.81	0.11
RSP_LIKE.het.U_77_18389_18549	6.52	0.89
RSP_LIKE.het.U_77_27318_27476	0.68	0.09
RSP_LIKE.het.U_315_38610_38769	2.56	0.35
RSP_LIKE.het.U_317_67494_67654__reversed_	0.00	0.00
RSP_LIKE.het.U_331_23038_23197	4.79	0.66
RSP_LIKE.het.U_331_43853_44013	0.00	0.00
RSP_LIKE.het.U_331_60306_60465	8.42	1.15
RSP_LIKE.het.U_149_12774_12931__reversed_	0.00	0.00
RSP_LIKE.het.U_315_35202_35359	2.11	0.29
RSP_LIKE.het.U_331_23842_24001	0.00	0.00
RSP_LIKE.het.U_319_41400_41550__reversed_	0.00	0.00
RSP_LIKE.het.U_317_51471_51614__reversed_	0.42	0.06
RSP_LIKE.het.U_132_23387_23548__reversed_	42.30	5.79
RSP_LIKE.het.U_317_14796_14953__reversed_	0.17	0.02
RSP_LIKE.het.U_85_1678_1839	3.73	0.51
RSP_LIKE.het.U_317_39457_39615__reversed_	0.00	0.00
RSP_LIKE.het.U_313_29914_30072	0.16	0.02
RSP_LIKE.het.U_331_40312_40470	0.29	0.04
RSP_LIKE.het.U_331_19477_19636	1.79	0.25
RSP_LIKE.het.U_149_23550_23708__reversed_	0.92	0.13
RSP_LIKE.het.U_132_56638_56794__reversed_	0.00	0.00
RSP_LIKE.het.U_317_68944_69105__reversed_	2.15	0.29
RSP_LIKE.het.U_316_13241_13401	30.43	4.16
RSP_LIKE.het.U_315_4066_4224	1.98	0.27
RSP_LIKE.het.U_150_13899_14055__reversed_	0.00	0.00
RSP_LIKE.het.U_150_3072_3230__reversed_	3.79	0.52
RSP_LIKE.het.U_331_75822_75981	0.00	0.00
RSP_LIKE.het.U_319_32672_32830__reversed_	0.73	0.10
RSP_LIKE.het.U_124_32544_32693__reversed_	75.07	10.27
RSP_LIKE.het.U_93_18004_18164__reversed_	21.40	2.93
RSP_LIKE.het.U_132_43901_44059__reversed_	1.99	0.27
RSP_LIKE.het.U_331_29019_29177	0.00	0.00
RSP_LIKE.het.U_93_2967_3123__reversed_	1.00	0.14
RSP_LIKE.het.U_331_9883_10039	5.65	0.77
RSP_LIKE.het.U_316_90_250	0.50	0.07
RSP_LIKE.het.U_102_8113_8272	18.10	2.48
RSP_LIKE.het.U_331_88986_89145	11.83	1.62
RSP_LIKE.het.U_120_5789_5948__reversed_	4.07	0.56
RSP_LIKE.het.U_317_62764_62922__reversed_	0.02	0.00
RSP_LIKE.het.U_78_6672_6831__reversed_	0.00	0.00
RSP_LIKE.het.U_316_4133_4292	23.25	3.18
RSP_LIKE.het.U_78_34864_35022__reversed_	0.07	0.01
RSP_LIKE.het.U_316_9825_9984	3.59	0.49
RSP_LIKE.het.U_317_34015_34173__reversed_	37.66	5.15
RSP_LIKE.het.U_317_12085_12241__reversed_	0.00	0.00
RSP_LIKE.het.U_319_41082_41241__reversed_	1.00	0.14
RSP_LIKE.het.U_124_47474_47635__reversed_	4.85	0.66
RSP_LIKE.het.U_77_67565_67724__reversed_	0.48	0.07
RSP_LIKE.het.U_331_16261_16420	0.33	0.04
RSP_LIKE.het.U_317_29169_29328__reversed_	0.27	0.04
RSP_LIKE.het.U_313_9094_9253	0.28	0.04
RSP_LIKE.het.U_84_1095_1239__reversed_	5.59	0.77
RSP_LIKE.het.U_317_43079_43237__reversed_	0.39	0.05
RSP_LIKE.het.U_315_23809_23967	1.03	0.14
RSP_LIKE.het.U_317_744_899__reversed_	0.33	0.05
RSP_LIKE.het.U_93_26326_26488__reversed_	2.53	0.35
RSP_LIKE.het.U_317_37544_37701__reversed_	0.32	0.04
RSP_LIKE.het.U_312_102011_102154	62.55	8.56
RSP_LIKE.het.U_124_15634_15794__reversed_	0.50	0.07
RSP_LIKE.het.U_78_35832_35989__reversed_	0.00	0.00
RSP_LIKE.het.U_317_63717_63866__reversed_	0.00	0.00
RSP_LIKE.het.U_317_50448_50605__reversed_	0.00	0.00
RSP_LIKE.het.U_104_33112_33273__reversed_	0.74	0.10
RSP_LIKE.het.U_77_53407_53560__reversed_	11.90	1.63
RSP_LIKE.het.U_77_75030_75189__reversed_	0.00	0.00
RSP_LIKE.het.U_104_56017_56175__reversed_	1.11	0.15
RSP_LIKE.het.U_132_9607_9769__reversed_	3.23	0.44
RSP_LIKE.het.U_124_15316_15478__reversed_	0.00	0.00
RSP_LIKE.het.U_77_13065_13227	5.51	0.75
RSP_LIKE.het.U_319_19800_19960__reversed_	0.00	0.00
RSP_LIKE.het.U_331_112716_112878	31.65	4.33
RSP_LIKE.het.U_102_27198_27358	3.30	0.45
RSP_LIKE.het.U_149_21448_21609__reversed_	4.44	0.61
RSP_LIKE.het.U_331_41749_41909	0.17	0.02
RSP_LIKE.het.U_78_4637_4796__reversed_	2.63	0.36
RSP_LIKE.het.U_85_3292_3450	13.02	1.78
RSP_LIKE.het.U_124_51085_51245__reversed_	1.61	0.22
RSP_LIKE.het.U_78_30212_30368__reversed_	0.60	0.08
RSP_LIKE.het.U_84_13461_13617__reversed_	0.00	0.00
RSP_LIKE.het.U_124_46993_47152__reversed_	0.00	0.00
RSP_LIKE.het.U_77_79636_79793__reversed_	0.00	0.00
RSP_LIKE.het.U_319_20281_20430__reversed_	0.61	0.08
RSP_LIKE.het.U_317_67337_67493__reversed_	0.00	0.00
RSP_LIKE.het.U_331_71604_71763	0.28	0.04
RSP_LIKE.het.U_319_17133_17284__reversed_	0.50	0.07
RSP_LIKE.het.U_319_23759_23908__reversed_	0.00	0.00
