Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
1.688	2	GENE	6103	BEL-21	3143	X:14183477-14184160	14183477	14183831	14183836	14184160	12E	14080988
BEL-21	1	1.688	3143	GENE	27975	X:14187303-14187460	14187303	14187460	14187303	14187460	12E	14080988
GENE	1	BEL-21	27975	1.688	-35702	X:14215435-14252833	14215435	14252833	14215435	14252833	12E	14080988
1.688	5	GENE	-35702	Galileo	19323	X:14217131-14218201	14217131	14217489	14218035	14218201	12E	14080988
Galileo	1	1.688	19323	1.688	22735	X:14237524-14237553	14237524	14237553	14237524	14237553	12E	14080988
1.688	73	Galileo	22735	HelitronN-1	460	X:14260288-14288318	14260288	14260642	14288136	14288318	12E	14080988
HelitronN-1	1	1.688	460	GENE	1201	X:14288778-14288868	14288778	14288868	14288778	14288868	12E	14080988
GENE	1	HelitronN-1	1201	Jockey-3	-5984	X:14290069-14297109	14290069	14297109	14290069	14297109	12E	14080988
Jockey-3	1	GENE	-5984	Helitron-N2	2546	X:14291125-14291269	14291125	14291269	14291125	14291269	12E	14080988
Helitron-N2	1	Jockey-3	2546	GENE	19087	X:14293815-14293891	14293815	14293891	14293815	14293891	12E	14080988
GENE	1	Helitron-N2	19087	1.688	14989	X:14312978-14314094	14312978	14314094	14312978	14314094	12E	14080988
1.688	13	GENE	14989	1.688	44646	X:14329083-14333422	14329083	14329378	14333198	14333422	12E	14080988
1.688	5	1.688	44646	Homo6 803 871	741	X:14378068-14379617	14378068	14378181	14379264	14379617	12E	14080988
Homo6 803 871	1	1.688	741	TART	6276	X:14380358-14380418	14380358	14380418	14380358	14380418	12E	14080988
TART	1	Homo6 803 871	6276	Jockey-3	1086	X:14386694-14386815	14386694	14386815	14386694	14386815	12E	14080988
Jockey-3	1	TART	1086	Galileo	3708	X:14387901-14387951	14387901	14387951	14387901	14387951	12E	14080988
Galileo	1	Jockey-3	3708	GENE	2406	X:14391659-14391706	14391659	14391706	14391659	14391706	12E	14080988
GENE	1	Galileo	2406	Helitron-1	-964	X:14394112-14395672	14394112	14395672	14394112	14395672	12E	14080988
Helitron-1	1	GENE	-964	GENE	818	X:14394708-14394817	14394708	14394817	14394708	14394817	12E	14080988
GENE	1	Helitron-1	818	DNAREP1	86	X:14395635-14396463	14395635	14396463	14395635	14396463	12E	14080988
DNAREP1	2	GENE	86	GENE	189	X:14396549-14397081	14396549	14396768	14396822	14397081	12E	14080988
GENE	1	DNAREP1	189	GENE	1772	X:14397270-14398225	14397270	14398225	14397270	14398225	12E	14080988
GENE	1	GENE	1772	Gypsy6-I	-1614	X:14399997-14404863	14399997	14404863	14399997	14404863	12E	14080988
Gypsy6-I	1	GENE	-1614	P-1	9308	X:14403249-14403317	14403249	14403317	14403249	14403317	12E	14080988
P-1	1	Gypsy6-I	9308	GENE	4532	X:14412625-14412762	14412625	14412762	14412625	14412762	12E	14080988
GENE	1	P-1	4532	1.688	-45394	X:14417294-14463911	14417294	14463911	14417294	14463911	12E	14080988
1.688	7	GENE	-45394	RSP-LIKE	5217	X:14418517-14420652	14418517	14418737	14420549	14420652	12E	14080988
RSP-LIKE	11	1.688	5217	Gypsy-10	3342	X:14425869-14427486	14425869	14426030	14427427	14427486	12E	14080988
Gypsy-10	1	RSP-LIKE	3342	Galileo	13752	X:14430828-14430877	14430828	14430877	14430828	14430877	12E	14080988
Galileo	1	Gypsy-10	13752	Helitron-N2	542	X:14444629-14444706	14444629	14444706	14444629	14444706	12E	14080988
Helitron-N2	1	Galileo	542	HOBO 2897 3015	20127	X:14445248-14445320	14445248	14445320	14445248	14445320	12E	14080988
HOBO 2897 3015	1	Helitron-N2	20127	1.688	4794	X:14465447-14465565	14465447	14465565	14465447	14465565	12E	14080988
1.688	9	HOBO 2897 3015	4794	Mariner-1	15005	X:14470359-14473453	14470359	14470610	14473144	14473453	12E	14080988
Mariner-1	1	1.688	15005	Helitron-N2	10	X:14488458-14490127	14488458	14490127	14488458	14490127	12E	14080988
Helitron-N2	1	Mariner-1	10	GENE	3389	X:14490137-14490219	14490137	14490219	14490137	14490219	12E	14080988
GENE	1	Helitron-N2	3389	GENE	6404	X:14493608-14495447	14493608	14495447	14493608	14495447	12E	14080988
GENE	1	GENE	6404	1.688	-51626	X:14501851-14562600	14501851	14562600	14501851	14562600	12E	14080988
1.688	3	GENE	-51626	DNA3-1	4447	X:14510974-14511896	14510974	14511323	14511691	14511896	12F	14510751
DNA3-1	1	1.688	4447	Jockey-6	7195	X:14516343-14516582	14516343	14516582	14516343	14516582	12F	14510751
Jockey-6	1	DNA3-1	7195	DMRT1A 1634 1727	7340	X:14523777-14523865	14523777	14523865	14523777	14523865	12F	14510751
DMRT1A 1634 1727	1	Jockey-6	7340	DNAREP1	1372	X:14531205-14531298	14531205	14531298	14531205	14531298	12F	14510751
DNAREP1	1	DMRT1A 1634 1727	1372	Copia-4	2652	X:14532670-14533533	14532670	14533533	14532670	14533533	12F	14510751
Copia-4	1	DNAREP1	2652	Gypsy14-LTR	8516	X:14536185-14536231	14536185	14536231	14536185	14536231	12F	14510751
Gypsy14-LTR	1	Copia-4	8516	GENE	25667	X:14544747-14544788	14544747	14544788	14544747	14544788	12F	14510751
GENE	1	Gypsy14-LTR	25667	DNAREP1	716	X:14570455-14578743	14570455	14578743	14570455	14578743	12F	14510751
DNAREP1	1	GENE	716	DNAREP1	3367	X:14579459-14579523	14579459	14579523	14579459	14579523	12F	14510751
DNAREP1	1	DNAREP1	3367	GENE	4269	X:14582890-14583022	14582890	14583022	14582890	14583022	12F	14510751
GENE	3	DNAREP1	4269	Transib-1	295	X:14587291-14591279	14587291	14588232	14590156	14591279	12F	14510751
Transib-1	1	GENE	295	GENE	221	X:14591574-14591623	14591574	14591623	14591574	14591623	12F	14510751
GENE	1	Transib-1	221	DNAREP1	422	X:14591844-14593552	14591844	14593552	14591844	14593552	12F	14510751
DNAREP1	1	GENE	422	GENE	506	X:14593974-14594171	14593974	14594171	14593974	14594171	12F	14510751
GENE	1	DNAREP1	506	Jockey-3	-30576	X:14594677-14627512	14594677	14627512	14594677	14627512	12F	14510751
Jockey-3	1	GENE	-30576	Jockey-3	1522	X:14596936-14597036	14596936	14597036	14596936	14597036	12F	14510751
Jockey-3	1	Jockey-3	1522	Jockey-3	1971	X:14598558-14598684	14598558	14598684	14598558	14598684	12F	14510751
Jockey-3	1	Jockey-3	1971	Helitron-2	21390	X:14600655-14600919	14600655	14600919	14600655	14600919	12F	14510751
Helitron-2	1	Jockey-3	21390	DNAREP1	29	X:14622309-14622362	14622309	14622362	14622309	14622362	12F	14510751
DNAREP1	1	Helitron-2	29	BARI1 38 88	5064	X:14622391-14622648	14622391	14622648	14622391	14622648	12F	14510751
BARI1 38 88	1	DNAREP1	5064	BARI1 39 99	-5	X:14627712-14627761	14627712	14627761	14627712	14627761	12F	14510751
BARI1 39 99	1	BARI1 38 88	-5	GENE	1444	X:14627756-14627817	14627756	14627817	14627756	14627817	12F	14510751
GENE	1	BARI1 39 99	1444	GENE	1596	X:14629261-14633193	14629261	14633193	14629261	14633193	12F	14510751
GENE	1	GENE	1596	GENE	1125	X:14634789-14637320	14634789	14637320	14634789	14637320	12F	14510751
GENE	4	GENE	1125	MuDR-1	-77109	X:14638445-14736331	14638445	14638771	14640791	14736331	12F	14510751
MuDR-1	1	GENE	-77109	FB4	286	X:14659222-14660246	14659222	14660246	14659222	14660246	12F	14510751
FB4	1	MuDR-1	286	MuDR-1	443	X:14660532-14660589	14660532	14660589	14660532	14660589	12F	14510751
MuDR-1	1	FB4	443	GENE	5406	X:14661032-14662013	14661032	14662013	14661032	14662013	12F	14510751
GENE	1	MuDR-1	5406	TART	-6478	X:14667419-14674508	14667419	14674508	14667419	14674508	12F	14510751
TART	1	GENE	-6478	1.688	19379	X:14668030-14668175	14668030	14668175	14668030	14668175	12F	14510751
1.688	1	TART	19379	GENE	17390	X:14687554-14687748	14687554	14687748	14687554	14687748	12F	14510751
GENE	4	1.688	17390	1.688	660	X:14705138-14717321	14705138	14708965	14715291	14717321	12F	14510751
1.688	4	GENE	660	GENE	2719	X:14717981-14719072	14717981	14718141	14718871	14719072	12F	14510751
GENE	1	1.688	2719	REP-2	-1333	X:14721791-14725969	14721791	14725969	14721791	14725969	12F	14510751
REP-2	1	GENE	-1333	GENE	4976	X:14724636-14724684	14724636	14724684	14724636	14724684	12F	14510751
GENE	1	REP-2	4976	Gypsy-7	20	X:14729660-14731342	14729660	14731342	14729660	14731342	12F	14510751
Gypsy-7	1	GENE	20	GENE	4639	X:14731362-14731415	14731362	14731415	14731362	14731415	12F	14510751
GENE	1	Gypsy-7	4639	GENE	2306	X:14736054-14744946	14736054	14744946	14736054	14744946	12F	14510751
GENE	2	GENE	2306	LINEJ1	-52243	X:14747252-14802366	14747252	14748239	14748762	14802366	12F	14510751
LINEJ1	1	GENE	-52243	Polinton-1	863	X:14750123-14750182	14750123	14750182	14750123	14750182	12F	14510751
Polinton-1	1	LINEJ1	863	Gypsy-22	8411	X:14751045-14751103	14751045	14751103	14751045	14751103	12F	14510751
Gypsy-22	1	Polinton-1	8411	DNAREP1	13172	X:14759514-14759564	14759514	14759564	14759514	14759564	12F	14510751
DNAREP1	1	Gypsy-22	13172	Helitron-N2	5009	X:14772736-14772788	14772736	14772788	14772736	14772788	12F	14510751
Helitron-N2	1	DNAREP1	5009	P-1	23944	X:14777797-14777880	14777797	14777880	14777797	14777880	12F	14510751
P-1	1	Helitron-N2	23944	GENE	624	X:14801824-14801910	14801824	14801910	14801824	14801910	12F	14510751
GENE	1	P-1	624	DNAREP1	-36639	X:14802534-14846998	14802534	14846998	14802534	14846998	12F	14510751
DNAREP1	1	GENE	-36639	Mariner-15	1631	X:14810359-14810498	14810359	14810498	14810359	14810498	12F	14510751
Mariner-15	1	DNAREP1	1631	FB4	2505	X:14812129-14812169	14812129	14812169	14812129	14812169	12F	14510751
FB4	1	Mariner-15	2505	GENE	625	X:14814674-14814824	14814674	14814824	14814674	14814824	12F	14510751
GENE	1	FB4	625	TART	-4442	X:14815449-14825973	14815449	14825973	14815449	14825973	12F	14510751
TART	1	GENE	-4442	GENE	6432	X:14821531-14821678	14821531	14821678	14821531	14821678	12F	14510751
GENE	1	TART	6432	DNAREP1	-3553	X:14828110-14835482	14828110	14835482	14828110	14835482	12F	14510751
DNAREP1	1	GENE	-3553	Gypsy-5	12923	X:14831929-14832384	14831929	14832384	14831929	14832384	12F	14510751
Gypsy-5	1	DNAREP1	12923	GENE	1922	X:14845307-14845379	14845307	14845379	14845307	14845379	12F	14510751
GENE	4	Gypsy-5	1922	Gypsy-9	2904	X:14847301-14859625	14847301	14848473	14852696	14859625	12F	14510751
Gypsy-9	1	GENE	2904	GENE	3421	X:14862529-14862658	14862529	14862658	14862529	14862658	12F	14510751
GENE	4	Gypsy-9	3421	GENE	1035	X:14866079-14871916	14866079	14867043	14869383	14871916	12F	14510751
GENE	2	GENE	1035	Gypsy8-I	15087	X:14872951-14879188	14872951	14896936	14878626	14879188	12F	14510751
Gypsy8-I	1	GENE	15087	GENE	2009	X:14894275-14894473	14894275	14894473	14894275	14894473	13A	14873202
GENE	1	Gypsy8-I	2009	BARI1 40 99	1565	X:14896482-14899625	14896482	14899625	14896482	14899625	13A	14873202
BARI1 40 99	1	GENE	1565	BARI1 35 88	-5	X:14901190-14901250	14901190	14901250	14901190	14901250	13A	14873202
BARI1 35 88	1	BARI1 40 99	-5	GENE	7527	X:14901245-14901297	14901245	14901297	14901245	14901297	13A	14873202
GENE	1	BARI1 35 88	7527	GENE	1336	X:14908824-14920236	14908824	14920236	14908824	14920236	13A	14873202
GENE	2	GENE	1336	Jockey-6	-19826	X:14921572-14945854	14921572	14922352	14922926	14945854	13A	14873202
Jockey-6	1	GENE	-19826	1.688	3307	X:14926028-14926159	14926028	14926159	14926028	14926159	13A	14873202
1.688	1	Jockey-6	3307	Helitron-1	5591	X:14929466-14929575	14929466	14929575	14929466	14929575	13A	14873202
Helitron-1	1	1.688	5591	MINIME	1	X:14935166-14935241	14935166	14935241	14935166	14935241	13A	14873202
MINIME	1	Helitron-1	1	TART	4195	X:14935242-14935267	14935242	14935267	14935242	14935267	13A	14873202
TART	1	MINIME	4195	Jockey-3	841	X:14939462-14939550	14939462	14939550	14939462	14939550	13A	14873202
Jockey-3	1	TART	841	TART	19949	X:14940391-14940502	14940391	14940502	14940391	14940502	13A	14873202
TART	2	Jockey-3	19949	GENE	861	X:14960451-14960811	14960451	14960580	14960743	14960811	13A	14873202
GENE	1	TART	861	Gypsy-2	-711	X:14961672-14970214	14961672	14970214	14961672	14970214	13A	14873202
Gypsy-2	1	GENE	-711	1.688	15724	X:14969503-14969565	14969503	14969565	14969503	14969565	13A	14873202
1.688	1	Gypsy-2	15724	GENE	304	X:14985289-14985632	14985289	14985632	14985289	14985632	13A	14873202
GENE	1	1.688	304	1.688	416	X:14985936-14986573	14985936	14986573	14985936	14986573	13A	14873202
1.688	28	GENE	416	GENE	7456	X:14986989-14996975	14986989	14987233	14996607	14996975	13A	14873202
GENE	1	1.688	7456	1.688	8453	X:15004431-15005509	15004431	15005509	15004431	15005509	13A	14873202
1.688	1	GENE	8453	1.688	1270	X:15013962-15014052	15013962	15014052	15013962	15014052	13A	14873202
1.688	6	1.688	1270	GENE	630	X:15015322-15017078	15015322	15015566	15016979	15017078	13A	14873202
GENE	1	1.688	630	GENE	5475	X:15017708-15018323	15017708	15018323	15017708	15018323	13A	14873202
GENE	1	GENE	5475	GENE	13937	X:15023798-15024484	15023798	15024484	15023798	15024484	13A	14873202
GENE	1	GENE	13937	REP-2	220	X:15038421-15039468	15038421	15039468	15038421	15039468	13A	14873202
REP-2	1	GENE	220	GENE	25690	X:15039688-15039738	15039688	15039738	15039688	15039738	13A	14873202
GENE	1	REP-2	25690	GENE	20206	X:15065428-15065847	15065428	15065847	15065428	15065847	13A	14873202
GENE	1	GENE	20206	Jockey-10	155	X:15086053-15089892	15086053	15089892	15086053	15089892	13A	14873202
Jockey-10	1	GENE	155	Helitron-1N1	329	X:15090047-15090133	15090047	15090133	15090047	15090133	13A	14873202
Helitron-1N1	1	Jockey-10	329	GENE	30	X:15090462-15090534	15090462	15090534	15090462	15090534	13A	14873202
GENE	1	Helitron-1N1	30	Helena	-8958	X:15090564-15111707	15090564	15111707	15090564	15111707	13A	14873202
Helena	1	GENE	-8958	GENE	9257	X:15102749-15102847	15102749	15102847	15102749	15102847	13A	14873202
GENE	1	Helena	9257	GENE	1463	X:15112104-15119359	15112104	15119359	15112104	15119359	13A	14873202
GENE	4	GENE	1463	hAT-1	-49	X:15120822-15134603	15120822	15123467	15132829	15134603	13A	14873202
hAT-1	1	GENE	-49	Hoana5 2 268	1	X:15134554-15134596	15134554	15134596	15134554	15134596	13B	15131122
Hoana5 2 268	1	hAT-1	1	GENE	255	X:15134597-15134857	15134597	15134857	15134597	15134857	13B	15131122
GENE	2	Hoana5 2 268	255	Gypsy8-I	-25722	X:15135112-15168424	15135112	15139752	15139967	15168424	13B	15131122
Gypsy8-I	1	GENE	-25722	Gypsy24-I	3115	X:15142702-15142801	15142702	15142801	15142702	15142801	13B	15131122
Gypsy24-I	1	Gypsy8-I	3115	Gypsy-22	1548	X:15145916-15145949	15145916	15145949	15145916	15145949	13B	15131122
Gypsy-22	1	Gypsy24-I	1548	P-1	14352	X:15147497-15147578	15147497	15147578	15147497	15147578	13B	15131122
P-1	1	Gypsy-22	14352	GENE	7653	X:15161930-15162000	15161930	15162000	15161930	15162000	13B	15131122
GENE	1	P-1	7653	GENE	2104	X:15169653-15173186	15169653	15173186	15169653	15173186	13B	15131122
GENE	1	GENE	2104	Gypsy-8	-48376	X:15175290-15226946	15175290	15226946	15175290	15226946	13B	15131122
Gypsy-8	1	GENE	-48376	INV2j	11988	X:15178570-15178660	15178570	15178660	15178570	15178660	13B	15131122
INV2j	1	Gypsy-8	11988	DNAREP1	7226	X:15190648-15190700	15190648	15190700	15190648	15190700	13B	15131122
DNAREP1	2	INV2j	7226	Transib-N1	4105	X:15197926-15198150	15197926	15198053	15198050	15198150	13B	15131122
Transib-N1	1	DNAREP1	4105	1.688	93	X:15202255-15202347	15202255	15202347	15202255	15202347	13B	15131122
1.688	12	Transib-N1	93	Jockey-3	1970	X:15202440-15206338	15202440	15202487	15206102	15206338	13B	15131122
Jockey-3	2	1.688	1970	TART	616	X:15208308-15208764	15208308	15208605	15208632	15208764	13B	15131122
TART	1	Jockey-3	616	DNAREP1	9927	X:15209380-15209661	15209380	15209661	15209380	15209661	13B	15131122
DNAREP1	1	TART	9927	Gypsy-22	2063	X:15219588-15220002	15219588	15220002	15219588	15220002	13B	15131122
Gypsy-22	1	DNAREP1	2063	P-1	8905	X:15222065-15222126	15222065	15222126	15222065	15222126	13B	15131122
P-1	1	Gypsy-22	8905	GENE	663	X:15231031-15231102	15231031	15231102	15231031	15231102	13B	15131122
GENE	9	P-1	663	GENE	2672	X:15231765-15258287	15231765	15235484	15257587	15258287	13B	15131122
GENE	2	GENE	2672	GENE	3152	X:15260959-15264238	15260959	15261659	15261599	15264238	13B	15131122
GENE	1	GENE	3152	Jockey-6	-392	X:15267390-15269726	15267390	15269726	15267390	15269726	13B	15131122
Jockey-6	1	GENE	-392	BS2 3286 3365	2078	X:15269334-15269445	15269334	15269445	15269334	15269445	13B	15131122
BS2 3286 3365	1	Jockey-6	2078	BS2 3841 3897	-3	X:15271523-15271604	15271523	15271604	15271523	15271604	13B	15131122
BS2 3841 3897	1	BS2 3286 3365	-3	BS2 4209 4289	3	X:15271601-15271657	15271601	15271657	15271601	15271657	13B	15131122
BS2 4209 4289	1	BS2 3841 3897	3	BS3	8	X:15271660-15271740	15271660	15271740	15271660	15271740	13B	15131122
BS3	1	BS2 4209 4289	8	GENE	323	X:15271748-15272030	15271748	15272030	15271748	15272030	13B	15131122
GENE	4	BS3	323	TART	-43814	X:15272353-15346058	15272353	15272916	15300366	15346058	13B	15131122
TART	1	GENE	-43814	ROO	5895	X:15302244-15302336	15302244	15302336	15302244	15302336	13B	15131122
ROO	1	TART	5895	REP-2	1991	X:15308231-15308658	15308231	15308658	15308231	15308658	13B	15131122
REP-2	2	ROO	1991	Homo6 832 932	5332	X:15310649-15310846	15310649	15310757	15310807	15310846	13B	15131122
Homo6 832 932	1	REP-2	5332	1.688	8786	X:15316178-15316269	15316178	15316269	15316178	15316269	13B	15131122
1.688	7	Homo6 832 932	8786	Jockey-3	8721	X:15325055-15327208	15325055	15325326	15327132	15327208	13B	15131122
Jockey-3	1	1.688	8721	Transib-N1	8808	X:15335929-15335993	15335929	15335993	15335929	15335993	13B	15131122
Transib-N1	2	Jockey-3	8808	Helitron-1	1147	X:15344801-15345423	15344801	15344921	15345033	15345423	13B	15131122
Helitron-1	1	Transib-N1	1147	GENE	167	X:15346570-15346640	15346570	15346640	15346570	15346640	13B	15131122
GENE	1	Helitron-1	167	DNAREP1	677	X:15346807-15347433	15346807	15347433	15346807	15347433	13B	15131122
DNAREP1	1	GENE	677	Transib-N1	11303	X:15348110-15348503	15348110	15348503	15348110	15348503	13B	15131122
Transib-N1	1	DNAREP1	11303	GENE	1227	X:15359806-15359963	15359806	15359963	15359806	15359963	13B	15131122
GENE	2	Transib-N1	1227	DNAREP1	1197	X:15361190-15363616	15361190	15362188	15362839	15363616	13B	15131122
DNAREP1	1	GENE	1197	GENE	259	X:15364813-15364920	15364813	15364920	15364813	15364920	13B	15131122
GENE	1	DNAREP1	259	DNAREP1	104	X:15365179-15367467	15365179	15367467	15365179	15367467	13B	15131122
DNAREP1	1	GENE	104	GENE	155	X:15367571-15367663	15367571	15367663	15367571	15367663	13B	15131122
GENE	1	DNAREP1	155	DNAREP1	737	X:15367818-15368360	15367818	15368360	15367818	15368360	13B	15131122
DNAREP1	1	GENE	737	GENE	1213	X:15369097-15369204	15369097	15369204	15369097	15369204	13B	15131122
GENE	5	DNAREP1	1213	Helitron-1	8210	X:15370417-15381333	15370417	15372075	15379699	15381333	13B	15131122
Helitron-1	1	GENE	8210	1.688	152	X:15389543-15389618	15389543	15389618	15389543	15389618	13C	15372315
1.688	28	Helitron-1	152	GENE	4848	X:15389770-15399640	15389770	15389944	15399575	15399640	13C	15372315
GENE	1	1.688	4848	HelitronN-1	-23344	X:15404488-15433999	15404488	15433999	15404488	15433999	13C	15372315
HelitronN-1	1	GENE	-23344	TART	1763	X:15410655-15410720	15410655	15410720	15410655	15410720	13C	15372315
TART	1	HelitronN-1	1763	Jockey-N1	2219	X:15412483-15412539	15412483	15412539	15412483	15412539	13C	15372315
Jockey-N1	1	TART	2219	BEL-1	6234	X:15414758-15414839	15414758	15414839	15414758	15414839	13C	15372315
BEL-1	1	Jockey-N1	6234	Gypsy-22	9172	X:15421073-15421133	15421073	15421133	15421073	15421133	13C	15372315
Gypsy-22	1	BEL-1	9172	Mariner-1	5959	X:15430305-15430375	15430305	15430375	15430305	15430375	13C	15372315
Mariner-1	1	Gypsy-22	5959	GENE	8343	X:15436334-15438003	15436334	15438003	15436334	15438003	13C	15372315
GENE	1	Mariner-1	8343	Transib-1	3550	X:15446346-15446834	15446346	15446834	15446346	15446834	13C	15372315
Transib-1	1	GENE	3550	Gypsy-17	4105	X:15450384-15450461	15450384	15450461	15450384	15450461	13C	15372315
Gypsy-17	1	Transib-1	4105	DNAREP1	829	X:15454566-15454638	15454566	15454638	15454566	15454638	13C	15372315
DNAREP1	1	Gypsy-17	829	Transib-1	1	X:15455467-15455522	15455467	15455522	15455467	15455522	13C	15372315
Transib-1	1	DNAREP1	1	Helitron-1	23	X:15455523-15455543	15455523	15455543	15455523	15455543	13C	15372315
Helitron-1	1	Transib-1	23	DNAREP1	2013	X:15455566-15455647	15455566	15455647	15455566	15455647	13C	15372315
DNAREP1	2	Helitron-1	2013	Helitron-1	2839	X:15457660-15457879	15457660	15457754	15457759	15457879	13C	15372315
Helitron-1	1	DNAREP1	2839	GENE	4020	X:15460718-15460773	15460718	15460773	15460718	15460773	13C	15372315
GENE	1	Helitron-1	4020	DNAREP1	3543	X:15464793-15465557	15464793	15465557	15464793	15465557	13C	15372315
DNAREP1	2	GENE	3543	GENE	1051	X:15469100-15469398	15469100	15469164	15469199	15469398	13C	15372315
GENE	1	DNAREP1	1051	GENE	4553	X:15470449-15473568	15470449	15473568	15470449	15473568	13C	15372315
GENE	1	GENE	4553	Nobel	5603	X:15478121-15480384	15478121	15480384	15478121	15480384	13C	15372315
Nobel	1	GENE	5603	GENE	1654	X:15485987-15486027	15485987	15486027	15485987	15486027	13C	15372315
GENE	1	Nobel	1654	GENE	8299	X:15487681-15493577	15487681	15493577	15487681	15493577	13C	15372315
GENE	1	GENE	8299	GENE	1163	X:15501876-15503521	15501876	15503521	15501876	15503521	13C	15372315
GENE	1	GENE	1163	Hoyak2 3 65	205	X:15504684-15507101	15504684	15507101	15504684	15507101	13C	15372315
Hoyak2 3 65	1	GENE	205	DNAREP1	1032	X:15507306-15507375	15507306	15507375	15507306	15507375	13C	15372315
DNAREP1	1	Hoyak2 3 65	1032	GENE	-18	X:15508407-15508591	15508407	15508591	15508407	15508591	13C	15372315
GENE	5	DNAREP1	-18	GENE	1989	X:15508573-15520635	15508573	15509620	15519172	15520635	13C	15372315
GENE	1	GENE	1989	GENE	5646	X:15522624-15534944	15522624	15534944	15522624	15534944	13C	15372315
GENE	9	GENE	5646	1.688	-64	X:15540590-15559630	15540590	15542081	15557193	15559630	13D	15522835
1.688	1	GENE	-64	GENE	83	X:15559566-15559881	15559566	15559881	15559566	15559881	13D	15522835
GENE	3	1.688	83	Mariner-15	-4324	X:15559964-15577960	15559964	15568887	15571202	15577960	13D	15522835
Mariner-15	1	GENE	-4324	GENE	0	X:15573636-15573707	15573636	15573707	15573636	15573707	13D	15522835
GENE	1	Mariner-15	0	BARI1 37 88	2654	X:15573707-15574657	15573707	15574657	15573707	15574657	13D	15522835
BARI1 37 88	1	GENE	2654	BARI1 1630 1696	1	X:15577311-15577361	15577311	15577361	15577311	15577361	13D	15522835
BARI1 1630 1696	1	BARI1 37 88	1	GENE	623	X:15577362-15577432	15577362	15577432	15577362	15577432	13D	15522835
GENE	5	BARI1 1630 1696	623	Outcast-2	-240	X:15578055-15593841	15578055	15581375	15592288	15593841	13D	15522835
Outcast-2	1	GENE	-240	GENE	306	X:15593601-15593920	15593601	15593920	15593601	15593920	13E	15592099
GENE	2	Outcast-2	306	Gypsy-22	-4191	X:15594226-15601658	15594226	15596461	15597045	15601658	13E	15592099
Gypsy-22	1	GENE	-4191	GENE	4178	X:15597467-15597569	15597467	15597569	15597467	15597569	13E	15592099
GENE	3	Gypsy-22	4178	Mariner-6	5299	X:15601747-15608605	15601747	15604037	15605971	15608605	13E	15592099
Mariner-6	1	GENE	5299	S	2	X:15613904-15613932	15613904	15613932	15613904	15613932	13E	15592099
S	1	Mariner-6	2	GENE	612	X:15613934-15613984	15613934	15613984	15613934	15613984	13E	15592099
GENE	1	S	612	GENE	1466	X:15614596-15615894	15614596	15615894	15614596	15615894	13E	15592099
GENE	1	GENE	1466	Hoana5 288 401	-14523	X:15617360-15632500	15617360	15632500	15617360	15632500	13E	15592099
Hoana5 288 401	1	GENE	-14523	DODECA	1027	X:15617977-15618099	15617977	15618099	15617977	15618099	13E	15592099
DODECA	1	Hoana5 288 401	1027	Helitron-N1	2244	X:15619126-15619178	15619126	15619178	15619126	15619178	13E	15592099
Helitron-N1	1	DODECA	2244	TART	7843	X:15621422-15621476	15621422	15621476	15621422	15621476	13E	15592099
TART	2	Helitron-N1	7843	GENE	3193	X:15629319-15629604	15629319	15629484	15629542	15629604	13E	15592099
GENE	1	TART	3193	DNAREP1	327	X:15632797-15640284	15632797	15640284	15632797	15640284	13E	15592099
DNAREP1	2	GENE	327	DNAREP1	4624	X:15640611-15640835	15640611	15640659	15640788	15640835	13E	15592099
DNAREP1	1	DNAREP1	4624	GENE	2197	X:15645459-15645546	15645459	15645546	15645459	15645546	13E	15592099
GENE	4	DNAREP1	2197	Jockey-6	-1268	X:15647743-15659139	15647743	15650118	15655675	15659139	13E	15592099
Jockey-6	1	GENE	-1268	Gypsy-23	139	X:15657871-15657955	15657871	15657955	15657871	15657955	13E	15592099
Gypsy-23	1	Jockey-6	139	BEL-1	609	X:15658094-15658236	15658094	15658236	15658094	15658236	13E	15592099
BEL-1	1	Gypsy-23	609	GENE	598	X:15658845-15658891	15658845	15658891	15658845	15658891	13E	15592099
GENE	3	BEL-1	598	GENE	2270	X:15659489-15666036	15659489	15661012	15664691	15666036	13E	15592099
GENE	1	GENE	2270	GENE	5436	X:15668306-15669328	15668306	15669328	15668306	15669328	13E	15592099
GENE	3	GENE	5436	Jockey-3	-4108	X:15674764-15694017	15674764	15676270	15682987	15694017	13E	15592099
Jockey-3	1	GENE	-4108	TART	810	X:15689909-15689938	15689909	15689938	15689909	15689938	13E	15592099
TART	1	Jockey-3	810	HeT-A3	2453	X:15690748-15690859	15690748	15690859	15690748	15690859	13E	15592099
HeT-A3	1	TART	2453	GENE	871	X:15693312-15693397	15693312	15693397	15693312	15693397	13E	15592099
GENE	2	HeT-A3	871	Hoana6 1 44	542	X:15694268-15698137	15694268	15696814	15697181	15698137	13E	15592099
Hoana6 1 44	1	GENE	542	GENE	74	X:15698679-15698721	15698679	15698721	15698679	15698721	13E	15592099
GENE	1	Hoana6 1 44	74	DNAREP1	-3449	X:15698795-15713261	15698795	15713261	15698795	15713261	13E	15592099
DNAREP1	2	GENE	-3449	GENE	3293	X:15709812-15710075	15709812	15709954	15709951	15710075	13E	15592099
GENE	1	DNAREP1	3293	GENE	1206	X:15713368-15716418	15713368	15716418	15713368	15716418	13E	15592099
