repeat	count	RPM
1.688.7D.X_7752695_7753054__reversed_	86.47	11.83
1.688.7D.X_7757381_7757741__reversed_	66.19	9.06
1.688.7D.X_7756299_7756659__reversed_	69.30	9.48
1.688.8A.X_8487580_8487930	1.00	0.14
1.688.8D.X_8958301_8958643__reversed_	0.00	0.00
1.688.7D.X_7765125_7765456__reversed_	7.49	1.03
1.688.7D.X_7753777_7754136__reversed_	13.98	1.91
1.688.7D.X_7752335_7752694__reversed_	19.33	2.64
1.688.8D.X_8983372_8983732__reversed_	6.45	0.88
1.688.8D.X_8979074_8979432__reversed_	1.71	0.23
1.688.8D.X_8983014_8983371__reversed_	6.79	0.93
1.688.7D.X_7758822_7759182__reversed_	29.26	4.00
1.688.8D.X_8984195_8984513__reversed_	10.75	1.47
1.688.8D.X_8985753_8986078__reversed_	4.83	0.66
1.688.8D.X_8986439_8986799__reversed_	33.25	4.55
1.688.8D.X_8981228_8981582__reversed_	0.00	0.00
1.688.8A.X_8500692_8501052	72.25	9.89
1.688.8A.X_8502112_8502472	58.03	7.94
1.688.8D.X_8981943_8982297__reversed_	48.55	6.64
1.688.8D.X_8980514_8980870__reversed_	20.56	2.81
1.688.8D.X_8982298_8982655__reversed_	66.89	9.15
1.688.8C.X_8788791_8789154	5.03	0.69
1.688.8D.X_8976215_8976572__reversed_	0.34	0.05
1.688.8A.X_8498912_8499272	20.55	2.81
1.688.8A.X_8499273_8499633	19.49	2.67
1.688.8A.X_8499971_8500330	7.28	1.00
1.688.8A.X_8497493_8497852	13.58	1.86
1.688.8A.X_8501391_8501751	15.96	2.18
1.688.8A.X_8495007_8495365	10.38	1.42
1.688.8A.X_8496433_8496793	22.97	3.14
1.688.8A.X_8496794_8497155	6.60	0.90
1.688.8A.X_8495725_8496072	15.82	2.16
1.688.8A.X_8491091_8491449	15.96	2.18
1.688.8A.X_8493580_8493934	2.20	0.30
1.688.8A.X_8492146_8492503	60.81	8.32
1.688.8A.X_8492863_8493221	7.50	1.03
1.688.8A.X_8490368_8490729	41.90	5.73
1.688.8D.X_8988343_8988703__reversed_	36.72	5.03
1.688.8D.X_8986079_8986438__reversed_	40.08	5.49
1.688.8D.X_8986800_8987159__reversed_	44.44	6.08
1.688.8D.X_8984514_8984873__reversed_	25.02	3.42
1.688.8A.X_8490008_8490367	14.59	2.00
1.688.8A.X_8492504_8492862	38.79	5.31
1.688.8D.X_8989158_8989524__reversed_	28.10	3.85
1.688.8D.X_8987615_8987981__reversed_	42.12	5.76
1.688.7D.X_7764420_7764733__reversed_	8.77	1.20
1.688.7D.X_7763870_7764225__reversed_	0.00	0.00
1.688.8D.X_8978356_8978713__reversed_	0.28	0.04
1.688.7D.X_7761708_7762068__reversed_	23.59	3.23
1.688.7D.X_7760987_7761347__reversed_	30.10	4.12
1.688.8A.X_8498213_8498573	77.47	10.60
1.688.8D.X_8974425_8974779__reversed_	0.50	0.07
1.688.8D.X_8981583_8981942__reversed_	13.44	1.84
1.688.14A.X_16005538_16005898__reversed_	8.73	1.19
1.688.8A.X_8502473_8502817	4.86	0.66
1.688.8D.X_8975490_8975850__reversed_	0.00	0.00
1.688.8D.X_8973711_8974065__reversed_	0.00	0.00
1.688.7D.X_7755939_7756298__reversed_	18.09	2.48
1.688.7D.X_7758103_7758461__reversed_	13.16	1.80
1.688.7D.X_7754137_7754496__reversed_	6.29	0.86
1.688.7D.X_7751975_7752334__reversed_	17.00	2.33
1.688.8D.X_8978714_8979073__reversed_	3.16	0.43
1.688.het.Y_380_15055_15409	2.23	0.31
1.688.het.Y_380_20698_21049	2.00	0.27
1.688.het.Y_380_15410_15762	1.22	0.17
1.688.8A.X_8488277_8488636	16.58	2.27
1.688.7D.X_7750531_7750891__reversed_	14.86	2.03
1.688.8D.X_8972271_8972630__reversed_	7.15	0.98
1.688.8D.X_8967219_8967578__reversed_	11.13	1.52
1.688.7D.X_7751253_7751613__reversed_	11.93	1.63
1.688.7D.X_7760626_7760986__reversed_	16.61	2.27
1.688.8D.X_8970105_8970465__reversed_	11.20	1.53
1.688.8D.X_8971549_8971909__reversed_	11.66	1.60
1.688.8D.X_8967579_8967939__reversed_	11.63	1.59
1.688.7D.X_7756660_7757019__reversed_	17.15	2.35
1.688.8D.X_8969383_8969743__reversed_	13.11	1.79
1.688.7D.X_7760265_7760625__reversed_	12.42	1.70
1.688.8A.X_8494294_8494645	6.37	0.87
1.688.7D.X_7762790_7763150__reversed_	11.36	1.56
1.688.8D.X_8971188_8971548__reversed_	12.48	1.71
1.688.8D.X_8971910_8972270__reversed_	9.81	1.34
1.688.8D.X_8979433_8979791__reversed_	1.83	0.25
1.688.7D.X_7754497_7754856__reversed_	4.39	0.60
1.688.8D.X_8985340_8985656__reversed_	4.34	0.59
1.688.8D.X_8979792_8980151__reversed_	2.31	0.32
1.688.8D.X_8977998_8978355__reversed_	2.00	0.27
1.688.het.Y_380_12614_12934	3.50	0.48
1.688.8D.X_8977285_8977640__reversed_	0.00	0.00
1.688.het.Y_380_18954_19302	0.50	0.07
1.688.7D.X_7740791_7741151__reversed_	19.25	2.63
1.688.7D.X_7739708_7740068__reversed_	17.06	2.33
1.688.7D.X_7741513_7741873__reversed_	19.03	2.60
1.688.7D.X_7741152_7741512__reversed_	21.96	3.01
1.688.7D.X_7741874_7742234__reversed_	16.12	2.21
1.688.7D.X_7740069_7740429__reversed_	22.50	3.08
1.688.7D.X_7742957_7743317__reversed_	22.38	3.06
1.688.7D.X_7742235_7742595__reversed_	17.94	2.46
1.688.7D.X_7744400_7744760__reversed_	34.77	4.76
1.688.7D.X_7744039_7744399__reversed_	26.92	3.68
1.688.7D.X_7740430_7740790__reversed_	31.97	4.38
1.688.7D.X_7746205_7746565__reversed_	22.69	3.11
1.688.7D.X_7742596_7742956__reversed_	27.91	3.82
1.688.7D.X_7745844_7746204__reversed_	18.44	2.52
1.688.7D.X_7736716_7737023__reversed_	44.01	6.02
1.688.7D.X_7737385_7737739__reversed_	13.29	1.82
1.688.7D.X_7749088_7749448__reversed_	17.74	2.43
1.688.7D.X_7734917_7735277__reversed_	54.77	7.50
1.688.7D.X_7736362_7736706__reversed_	31.74	4.34
1.688.7D.X_7735278_7735638__reversed_	54.32	7.43
1.688.14A.X_16000497_16000855__reversed_	105.53	14.44
1.688.7D.X_7737024_7737384__reversed_	61.40	8.40
1.688.14A.X_16000137_16000494__reversed_	76.92	10.53
1.688.7D.X_7747287_7747647__reversed_	23.57	3.23
1.688.8D.X_8960063_8960420__reversed_	0.13	0.02
1.688.7D.X_7746566_7746926__reversed_	21.15	2.90
1.688.14A.X_16004102_16004462__reversed_	13.19	1.80
1.688.7D.X_7749810_7750170__reversed_	29.33	4.01
1.688.14A.X_16001939_16002299__reversed_	23.99	3.28
1.688.7D.X_7732849_7733209__reversed_	66.76	9.14
1.688.8D.X_8961857_8962214__reversed_	3.67	0.50
1.688.8D.X_8949264_8949614__reversed_	0.00	0.00
1.688.8D.X_8962215_8962566__reversed_	3.00	0.41
1.688.8D.X_8953728_8954075__reversed_	0.00	0.00
1.688.14A.X_15996909_15997265__reversed_	0.01	0.00
1.688.14A.X_15997266_15997623__reversed_	3.06	0.42
1.688.8D.X_8947856_8948208__reversed_	0.00	0.00
1.688.8D.X_8957946_8958300__reversed_	0.00	0.00
1.688.14A.X_16003741_16004101__reversed_	18.57	2.54
1.688.14A.X_16001217_16001577__reversed_	37.53	5.14
1.688.14A.X_16005899_16006259__reversed_	19.92	2.73
1.688.8D.X_8962925_8963280__reversed_	0.70	0.10
1.688.7D.X_7735652_7736000__reversed_	32.69	4.47
1.688.8D.X_8954078_8954424__reversed_	0.00	0.00
1.688.7D.X_7738105_7738459__reversed_	59.98	8.21
1.688.8D.X_8947506_8947855__reversed_	0.00	0.00
1.688.8D.X_8963988_8964343__reversed_	0.00	0.00
1.688.8D.X_8956186_8956544__reversed_	11.15	1.53
1.688.8D.X_8954425_8954777__reversed_	0.00	0.00
1.688.8D.X_8951298_8951644__reversed_	0.00	0.00
1.688.8D.X_8955832_8956183__reversed_	2.49	0.34
1.688.14A.X_15997985_15998344__reversed_	13.09	1.79
1.688.8D.X_8959701_8960062__reversed_	3.84	0.53
1.688.14A.X_15999775_16000135__reversed_	14.83	2.03
1.688.14A.X_15998705_15999065__reversed_	39.94	5.47
1.688.7D.X_7734293_7734653__reversed_	36.14	4.95
1.688.8D.X_8961496_8961856__reversed_	7.80	1.07
1.688.7D.X_7737740_7738099__reversed_	14.89	2.04
1.688.14A.X_15997624_15997984__reversed_	11.70	1.60
1.688.7D.X_7738821_7739181__reversed_	60.35	8.26
1.688.14A.X_15999066_15999413__reversed_	33.73	4.62
1.688.7D.X_7743318_7743677__reversed_	18.26	2.50
1.688.14A.X_15999414_15999774__reversed_	28.25	3.87
1.688.7D.X_7749449_7749809__reversed_	29.13	3.99
1.688.14A.X_16001580_16001938__reversed_	44.11	6.04
1.688.14A.X_16002661_16003021__reversed_	27.23	3.73
1.688.7D.X_7746927_7747286__reversed_	24.61	3.37
1.688.8D.X_8952681_8953029__reversed_	0.00	0.00
1.688.7D.X_7748008_7748368__reversed_	12.76	1.75
1.688.7D.X_7747648_7748007__reversed_	16.78	2.30
1.688.7D.X_7744761_7745121__reversed_	22.58	3.09
1.688.7D.X_7745483_7745843__reversed_	20.22	2.77
1.688.7D.X_7745122_7745482__reversed_	23.91	3.27
1.688.7D.X_7743678_7744038__reversed_	28.17	3.86
1.688.8D.X_8957248_8957590__reversed_	0.00	0.00
1.688.8D.X_8964700_8965060__reversed_	2.91	0.40
1.688.8D.X_8959343_8959700__reversed_	8.30	1.14
1.688.14A.X_16002300_16002660__reversed_	99.43	13.61
1.688.14A.X_16000856_16001216__reversed_	123.02	16.84
1.688.7D.X_7732488_7732848__reversed_	54.87	7.51
1.688.14A.X_15998345_15998704__reversed_	53.31	7.30
1.688.14A.X_16003381_16003740__reversed_	32.19	4.41
1.688.8D.X_8951645_8951996__reversed_	0.00	0.00
1.688.8D.X_8957591_8957944__reversed_	1.00	0.14
1.688.8D.X_8948209_8948562__reversed_	1.00	0.14
1.688.8D.X_8955482_8955830__reversed_	0.00	0.00
1.688.7D.X_7730172_7730532__reversed_	8.16	1.12
1.688.7D.X_7728366_7728726__reversed_	5.22	0.71
1.688.7D.X_7728003_7728365__reversed_	5.22	0.71
1.688.7D.X_7727641_7728002__reversed_	5.92	0.81
1.688.7D.X_7731615_7731961__reversed_	8.37	1.15
1.688.7D.X_7729449_7729809__reversed_	7.36	1.01
1.688.7D.X_7728727_7729087__reversed_	4.87	0.67
1.688.7D.X_7729810_7730171__reversed_	5.38	0.74
1.688.7D.X_7730533_7730893__reversed_	10.53	1.44
1.688.7D.X_7730894_7731254__reversed_	3.48	0.48
1.688.7D.X_7731255_7731614__reversed_	1.07	0.15
1.688.7D.X_7729088_7729448__reversed_	7.80	1.07
1.688.14A.X_16005180_16005537__reversed_	4.06	0.56
1.688.14A.X_16007281_16007638__reversed_	7.06	0.97
1.688.14A.X_16004463_16004820__reversed_	0.67	0.09
1.688.14A.X_16006559_16006919__reversed_	12.01	1.64
1.688.7D.X_7733212_7733570__reversed_	32.52	4.45
1.688.7D.X_7733571_7733932__reversed_	13.04	1.79
1.688.8D.X_8989525_8989885__reversed_	15.34	2.10
1.688.8D.X_8987982_8988342__reversed_	21.32	2.92
1.688.8D.X_8961141_8961495__reversed_	12.57	1.72
1.688.8D.X_8953030_8953381__reversed_	0.00	0.00
1.688.8D.X_8955131_8955480__reversed_	0.00	0.00
1.688.14A.X_16003022_16003380__reversed_	4.47	0.61
1.688.8D.X_8964356_8964699__reversed_	7.09	0.97
1.688.8D.X_8966140_8966497__reversed_	4.48	0.61
1.688.het.Y_380_13631_13986	5.96	0.82
1.688.het.Y_380_16118_16474	26.25	3.59
1.688.het.Y_380_19643_19992	0.00	0.00
1.688.het.Y_380_10217_10569	7.35	1.01
1.688.het.Y_380_14342_14698	6.13	0.84
1.688.het.Y_380_17183_17537	1.00	0.14
1.688.het.Y_380_16830_17182	0.00	0.00
1.688.het.Y_380_15763_16117	6.51	0.89
1.688.het.Y_380_14699_15054	3.43	0.47
1.688.8D.X_8949959_8950301__reversed_	0.00	0.00
1.688.8D.X_8974066_8974424__reversed_	0.00	0.00
1.688.8A.X_8484047_8484402	2.98	0.41
1.688.8A.X_8488637_8488993	7.21	0.99
1.688.7D.X_7763511_7763869__reversed_	3.53	0.48
1.688.8D.X_8949615_8949958__reversed_	0.00	0.00
1.688.8D.X_8950963_8951297__reversed_	0.00	0.00
1.688.het.Y_380_21753_22104	1.00	0.14
1.688.het.Y_380_22447_22806	0.00	0.00
1.688.6E.X_6743702_6744029__reversed_	34.85	4.77
1.688.8D.X_8956546_8956882__reversed_	0.17	0.02
1.688.8D.X_8950302_8950634__reversed_	0.00	0.00
1.688.8A.X_8489348_8489707	0.06	0.01
1.688.8D.X_8950635_8950962__reversed_	0.00	0.00
1.688.8D.X_8963637_8963987__reversed_	0.00	0.00
1.688.8D.X_8953382_8953727__reversed_	0.00	0.00
1.688.8D.X_8958644_8958995__reversed_	1.00	0.14
1.688.8D.X_8965419_8965777__reversed_	0.00	0.00
1.688.8D.X_8965061_8965418__reversed_	0.00	0.00
1.688.8D.X_8966498_8966857__reversed_	3.00	0.41
1.688.8D.X_8965778_8966139__reversed_	0.49	0.07
1.688.8D.X_8960421_8960778__reversed_	2.00	0.27
1.688.8D.X_8951997_8952338__reversed_	0.00	0.00
1.688.8D.X_8984874_8985233__reversed_	18.47	2.53
1.688.8D.X_8989886_8990246__reversed_	31.24	4.28
1.688.8D.X_8974780_8975136__reversed_	1.50	0.21
1.688.8D.X_8975851_8976214__reversed_	1.00	0.14
1.688.7D.X_7759544_7759904__reversed_	10.57	1.45
1.688.7D.X_7759183_7759543__reversed_	13.00	1.78
1.688.8A.X_8485806_8486161	3.50	0.48
1.688.8A.X_8487228_8487577	2.00	0.27
1.688.het.Y_380_19993_20345	0.00	0.00
1.688.het.Y_380_9860_10216	8.00	1.09
1.688.het.Y_380_12263_12613	0.50	0.07
1.688.8A.X_8483693_8484046	1.01	0.14
1.688.8A.X_8486516_8486869	1.29	0.18
1.688.het.Y_380_612_957	0.00	0.00
1.688.het.Y_380_22105_22445	0.00	0.00
1.688.het.Y_382_377_720	0.32	0.04
1.688.het.Y_382_1418_1772	1.00	0.14
1.688.het.Y_382_1061_1417	0.90	0.12
1.688.11F.X_13296352_13296710__reversed_	13.00	1.78
1.688.11F.X_13301012_13301372__reversed_	9.69	1.33
1.688.11F.X_13293494_13293851__reversed_	2.52	0.34
1.688.8A.X_8481179_8481534	39.97	5.47
1.688.het.Y_380_7726_8084	20.25	2.77
1.688.het.Y_380_6285_6643	18.46	2.53
1.688.14A.X_15994388_15994748__reversed_	105.93	14.50
1.688.14A.X_15993307_15993667__reversed_	71.31	9.76
1.688.8A.X_8476853_8477213	53.89	7.37
1.688.14A.X_15995110_15995470__reversed_	98.03	13.42
1.688.14A.X_15994027_15994387__reversed_	76.19	10.43
1.688.14A.X_15994749_15995109__reversed_	83.87	11.48
1.688.het.Y_380_5566_5924	24.73	3.38
1.688.het.Y_380_7005_7364	60.70	8.31
1.688.14A.X_15995471_15995829__reversed_	43.51	5.95
1.688.het.Y_380_3786_4122	10.22	1.40
1.688.het.Y_380_2710_3063	23.12	3.16
1.688.11F.X_13302450_13302807__reversed_	6.63	0.91
1.688.het.Y_380_10894_11240	12.93	1.77
1.688.8A.X_8478658_8479018	31.96	4.37
1.688.het.Y_380_4845_5204	73.37	10.04
1.688.8A.X_8478297_8478657	33.11	4.53
1.688.8A.X_8482618_8482975	7.77	1.06
1.688.8A.X_8480458_8480818	60.26	8.25
1.688.8A.X_8479737_8480097	64.49	8.83
1.688.8A.X_8482257_8482617	49.16	6.73
1.688.8A.X_8481896_8482256	55.57	7.60
1.688.8A.X_8480098_8480457	56.15	7.68
1.688.8A.X_8480819_8481178	46.58	6.37
1.688.8A.X_8482976_8483333	3.77	0.52
1.688.11F.X_13304955_13305311__reversed_	31.33	4.29
1.688.8D.X_8940828_8941194	51.54	7.05
1.688.8D.X_8941195_8941537	18.46	2.53
1.688.14A.X_15991504_15991864__reversed_	64.23	8.79
1.688.8A.X_8481535_8481895	47.57	6.51
1.688.14A.X_15992946_15993306__reversed_	91.16	12.48
1.688.14A.X_15992585_15992945__reversed_	68.73	9.41
1.688.het.Y_380_7365_7725	49.03	6.71
1.688.het.Y_380_3064_3424	57.45	7.86
1.688.8A.X_8479378_8479736	23.92	3.27
1.688.8A.X_8477936_8478296	17.89	2.45
1.688.8A.X_8476492_8476852	18.58	2.54
1.688.8A.X_8477575_8477935	19.47	2.67
1.688.8A.X_8477214_8477574	22.01	3.01
1.688.11F.X_13298857_13299216__reversed_	19.40	2.66
1.688.14A.X_15992225_15992584__reversed_	36.90	5.05
1.688.14A.X_15996190_15996550__reversed_	25.95	3.55
1.688.11F.X_13300292_13300651__reversed_	64.64	8.85
1.688.11F.X_13300652_13301011__reversed_	37.00	5.06
1.688.11F.X_13299574_13299933__reversed_	9.02	1.23
1.688.11F.X_13303163_13303522__reversed_	6.72	0.92
1.688.14A.X_15993668_15994026__reversed_	11.70	1.60
1.688.het.Y_380_8795_9149	2.50	0.34
1.688.het.Y_380_965_1293	2.27	0.31
1.688.het.Y_382_29_376	0.00	0.00
1.688.het.Y_380_2006_2355	0.00	0.00
1.688.het.Y_380_18599_18953	1.46	0.20
1.688.het.Y_380_8085_8441	1.36	0.19
1.688.11F.X_13302808_13303162__reversed_	6.29	0.86
1.688.het.Y_380_1294_1648	2.70	0.37
1.688.het.Y_380_9506_9859	3.00	0.41
1.688.het.Y_380_10570_10898	63.91	8.75
1.688.11F.X_13301373_13301731__reversed_	10.08	1.38
1.688.11F.X_13297067_13297425__reversed_	6.50	0.89
1.688.het.Y_380_2356_2709	8.21	1.12
1.688.11F.X_13295275_13295632__reversed_	0.50	0.07
1.688.11F.X_13292059_13292414__reversed_	2.50	0.34
1.688.11F.X_13299217_13299573__reversed_	14.53	1.99
1.688.11F.X_13294560_13294916__reversed_	9.13	1.25
1.688.het.Y_380_252_611	0.76	0.10
1.688.11F.X_13290623_13290981__reversed_	1.26	0.17
1.688.11F.X_13294917_13295274__reversed_	1.85	0.25
1.688.11F.X_13299934_13300291__reversed_	10.42	1.43
1.688.het.Y_380_1649_2005	0.00	0.00
1.688.11F.X_13302092_13302449__reversed_	6.87	0.94
1.688.11F.X_13297784_13298141__reversed_	18.76	2.57
1.688.14A.X_15996551_15996908__reversed_	12.49	1.71
1.688.11F.X_13298500_13298856__reversed_	14.60	2.00
1.688.11F.X_13294201_13294559__reversed_	15.12	2.07
1.688.14A.X_15991865_15992224__reversed_	34.45	4.71
1.688.8A.X_8479019_8479377	16.82	2.30
1.688.11F.X_13293852_13294200__reversed_	28.31	3.87
1.688.14A.X_15995830_15996189__reversed_	45.98	6.29
1.688.11F.X_13295633_13295992__reversed_	4.98	0.68
1.688.14A.X_15990066_15990425__reversed_	9.72	1.33
1.688.14A.X_15991144_15991503__reversed_	18.94	2.59
1.688.14A.X_15989346_15989704__reversed_	5.36	0.73
1.688.het.Y_382_14449_14809	8.37	1.14
1.688.het.Y_382_15519_15880	1.22	0.17
1.688.11F.X_13311121_13311481__reversed_	10.55	1.44
1.688.het.Y_382_10505_10865	7.44	1.02
1.688.het.Y_382_7993_8353	2.38	0.33
1.688.het.Y_382_4524_4885	1.53	0.21
1.688.11F.X_13307636_13307991__reversed_	0.64	0.09
1.688.het.Y_382_3107_3456	1.00	0.14
1.688.11F.X_13309055_13309414__reversed_	2.08	0.29
1.688.het.Y_382_19121_19481	9.16	1.25
1.688.het.Y_382_19841_20201	12.96	1.77
1.688.11F.X_13313259_13313618__reversed_	4.47	0.61
1.688.11F.X_13304590_13304954__reversed_	2.68	0.37
1.688.het.Y_382_13020_13380	5.06	0.69
1.688.11F.X_13307992_13308343__reversed_	0.36	0.05
1.688.het.Y_382_7632_7992	6.69	0.92
1.688.het.Y_382_4165_4523	2.04	0.28
1.688.het.Y_382_9790_10143	5.92	0.81
1.688.het.Y_382_6324_6677	6.70	0.92
1.688.11F.X_13313619_13313982__reversed_	6.01	0.82
1.688.het.Y_382_14089_14448	1.77	0.24
1.688.het.Y_382_15158_15518	1.61	0.22
1.688.het.Y_382_11938_12298	8.93	1.22
1.688.11F.X_13312176_13312536__reversed_	5.19	0.71
1.688.11F.X_13312898_13313258__reversed_	6.38	0.87
1.688.11F.X_13315408_13315755__reversed_	1.02	0.14
1.688.het.Y_382_10144_10504	8.48	1.16
1.688.11F.X_13314692_13315046__reversed_	3.92	0.54
1.688.11F.X_13314332_13314691__reversed_	14.02	1.92
1.688.11F.X_13310760_13311120__reversed_	7.66	1.05
1.688.het.Y_382_10866_11226	5.51	0.75
1.688.11F.X_13301732_13302091__reversed_	3.90	0.53
1.688.het.Y_380_8442_8794	13.98	1.91
1.688.11F.X_13312537_13312897__reversed_	2.72	0.37
1.688.11F.X_13311824_13312175__reversed_	6.28	0.86
1.688.11F.X_13274193_13274546__reversed_	7.46	1.02
1.688.11F.X_13273113_13273473__reversed_	3.87	0.53
1.688.11F.X_13311482_13311823__reversed_	7.67	1.05
1.688.11F.X_13315047_13315407__reversed_	4.74	0.65
1.688.11F.X_13277890_13278250__reversed_	7.97	1.09
1.688.het.Y_382_20704_21063	9.20	1.26
1.688.11F.X_13313983_13314331__reversed_	3.29	0.45
1.688.het.Y_382_23918_24277	4.69	0.64
1.688.het.Y_382_22493_22854	5.67	0.78
1.688.het.Y_382_16235_16595	5.01	0.69
1.688.het.Y_382_17318_17678	5.18	0.71
1.688.het.Y_382_16596_16956	12.73	1.74
1.688.het.Y_382_9437_9789	2.76	0.38
1.688.het.Y_382_5970_6323	7.20	0.99
1.688.11F.X_13306224_13306570__reversed_	0.00	0.00
1.688.het.Y_382_7278_7631	3.41	0.47
1.688.het.Y_382_3814_4164	5.65	0.77
1.688.11F.X_13308344_13308694__reversed_	0.89	0.12
1.688.het.Y_382_21064_21424	6.22	0.85
1.688.het.Y_382_20201_20526	5.75	0.79
1.688.het.Y_382_17679_18037	8.10	1.11
1.688.het.Y_382_3457_3813	1.78	0.24
1.688.11F.X_13308695_13309054__reversed_	6.02	0.82
1.688.11F.X_13306571_13306927__reversed_	0.00	0.00
1.688.het.Y_382_9076_9436	5.12	0.70
1.688.het.Y_382_14810_15157	1.39	0.19
1.688.het.Y_382_12659_13019	6.86	0.94
1.688.het.Y_382_16957_17317	5.72	0.78
1.688.het.Y_382_2463_2809	0.00	0.00
1.688.11F.X_13309712_13310060__reversed_	4.31	0.59
1.688.het.Y_382_8354_8714	4.79	0.66
1.688.11F.X_13307287_13307635__reversed_	0.00	0.00
1.688.het.Y_382_15881_16234	2.28	0.31
1.688.het.Y_382_12299_12658	2.90	0.40
1.688.11F.X_13304227_13304589__reversed_	0.00	0.00
1.688.11F.X_13305869_13306223__reversed_	0.00	0.00
1.688.11F.X_13303875_13304226__reversed_	0.00	0.00
1.688.11F.X_13305532_13305868__reversed_	0.00	0.00
1.688.11F.X_13306928_13307281__reversed_	0.00	0.00
1.688.het.Y_382_5247_5608	3.50	0.48
1.688.het.Y_382_8715_9075	7.43	1.02
1.688.het.Y_382_18038_18398	23.94	3.28
1.688.14A.X_15988635_15988994__reversed_	4.22	0.58
1.688.14A.X_16063053_16063409__reversed_	65.01	8.90
1.688.14A.X_15983964_15984322__reversed_	8.63	1.18
1.688.14A.X_16065180_16065525__reversed_	3.64	0.50
1.688.14A.X_16056991_16057339__reversed_	46.96	6.43
1.688.14A.X_16058773_16059120__reversed_	48.02	6.57
1.688.14A.X_16058063_16058410__reversed_	9.45	1.29
1.688.14A.X_16055580_16055928__reversed_	10.01	1.37
1.688.14A.X_16053448_16053794__reversed_	1.00	0.14
1.688.14A.X_16054508_16054857__reversed_	0.45	0.06
1.688.14A.X_15975049_15975410__reversed_	31.91	4.37
1.688.14A.X_15980024_15980384__reversed_	69.09	9.45
1.688.14A.X_15979663_15980023__reversed_	114.45	15.66
1.688.14A.X_15986479_15986838__reversed_	3.92	0.54
1.688.11F.X_13288494_13288838__reversed_	0.60	0.08
1.688.14A.X_15982888_15983246__reversed_	14.01	1.92
1.688.het.Y_382_27091_27449	1.00	0.14
1.688.14A.X_15983606_15983963__reversed_	8.25	1.13
1.688.14A.X_15981821_15982177__reversed_	5.63	0.77
1.688.14A.X_16055929_16056290__reversed_	8.76	1.20
1.688.14A.X_16058411_16058772__reversed_	14.78	2.02
1.688.14A.X_16055220_16055579__reversed_	0.00	0.00
1.688.14A.X_16056629_16056990__reversed_	11.02	1.51
1.688.14A.X_16057701_16058062__reversed_	7.17	0.98
1.688.14A.X_16054153_16054507__reversed_	0.19	0.03
1.688.14A.X_16064834_16065179__reversed_	19.33	2.65
1.688.14A.X_16053089_16053447__reversed_	0.00	0.00
1.688.14A.X_16063753_16064112__reversed_	38.12	5.22
1.688.14A.X_16064113_16064472__reversed_	37.81	5.17
1.688.14A.X_15977000_15977313__reversed_	4.56	0.62
1.688.14A.X_15976094_15976406__reversed_	1.54	0.21
1.688.14A.X_15978025_15978391__reversed_	5.53	0.76
1.688.14A.X_15979105_15979465__reversed_	39.64	5.42
1.688.14A.X_15981103_15981462__reversed_	50.15	6.86
1.688.14A.X_16059836_16060192__reversed_	38.48	5.27
1.688.14A.X_16061270_16061626__reversed_	18.01	2.46
1.688.14A.X_16061982_16062338__reversed_	37.53	5.14
1.688.14A.X_16060554_16060914__reversed_	31.63	4.33
1.688.14A.X_16059121_16059481__reversed_	36.49	4.99
1.688.14A.X_16056303_16056628__reversed_	12.47	1.71
1.688.14A.X_16054858_16055219__reversed_	1.55	0.21
1.688.14A.X_16057340_16057700__reversed_	38.50	5.27
1.688.14A.X_16062700_16063052__reversed_	34.25	4.69
1.688.14A.X_16063410_16063752__reversed_	29.57	4.05
1.688.14A.X_16060915_16061269__reversed_	22.83	3.12
1.688.14A.X_16061627_16061981__reversed_	28.71	3.93
1.688.14A.X_16059482_16059835__reversed_	13.85	1.90
1.688.14A.X_15986119_15986478__reversed_	9.97	1.36
1.688.14A.X_15984323_15984680__reversed_	2.11	0.29
1.688.14A.X_15986839_15987197__reversed_	0.92	0.13
1.688.14A.X_15987198_15987556__reversed_	5.42	0.74
1.688.14A.X_15987557_15987916__reversed_	7.43	1.02
1.688.14A.X_15988276_15988634__reversed_	4.78	0.65
1.688.14A.X_15985400_15985757__reversed_	11.55	1.58
1.688.14A.X_15984681_15985039__reversed_	3.70	0.51
1.688.14A.X_15985040_15985399__reversed_	4.90	0.67
1.688.14A.X_15987917_15988275__reversed_	6.47	0.89
1.688.14A.X_15985758_15986118__reversed_	17.63	2.41
1.688.14A.X_15982178_15982529__reversed_	3.02	0.41
1.688.11F.X_13273835_13274192__reversed_	2.05	0.28
1.688.14A.X_15975766_15976072__reversed_	1.53	0.21
1.688.14A.X_15982530_15982887__reversed_	3.31	0.45
1.688.14A.X_15980385_15980743__reversed_	59.17	8.10
1.688.14A.X_15980744_15981102__reversed_	27.55	3.77
1.688.14A.X_15983247_15983605__reversed_	41.68	5.70
1.688.14A.X_15981463_15981820__reversed_	33.28	4.55
1.688.14A.X_15974691_15975048__reversed_	11.72	1.60
1.688.14A.X_15977675_15978024__reversed_	9.49	1.30
1.688.14A.X_15978753_15979104__reversed_	11.08	1.52
1.688.14A.X_16060193_16060553__reversed_	45.65	6.25
1.688.14A.X_16062339_16062699__reversed_	21.01	2.87
1.688.14A.X_16064473_16064833__reversed_	20.90	2.86
1.688.14A.X_15975400_15975744__reversed_	20.81	2.85
1.688.11F.X_13291340_13291698__reversed_	0.50	0.07
1.688.het.Y_382_2120_2462	0.00	0.00
