repeat	count	RPM
1.688.het.U_79_19159_19533__reversed_	28.02	0.99
1.688.het.U_79_14763_15128__reversed_	28.17	1.00
1.688.het.U_79_16221_16581__reversed_	103.54	3.66
1.688.het.U_79_18800_19158__reversed_	18.07	0.64
1.688.het.U_79_19893_20251__reversed_	16.66	0.59
1.688.het.U_79_23587_23928__reversed_	13.88	0.49
1.688.het.U_79_22848_23222__reversed_	14.93	0.53
1.688.het.U_79_15129_15502__reversed_	22.89	0.81
1.688.het.U_79_14026_14399__reversed_	27.18	0.96
1.688.het.U_79_11826_12200__reversed_	24.10	0.85
1.688.het.U_79_5898_6272__reversed_	11.12	0.39
1.688.het.U_79_4411_4785__reversed_	21.78	0.77
1.688.het.U_66_29861_30221	164.22	5.80
1.688.het.U_79_6636_6995__reversed_	41.64	1.47
1.688.het.U_4_215835_216188__reversed_	103.55	3.66
1.688.het.U_4_218519_218870__reversed_	14.89	0.53
1.688.het.U_4_215118_215471__reversed_	17.00	0.60
1.688.het.U_4_214403_214756__reversed_	10.27	0.36
1.688.het.U_4_219591_219943__reversed_	25.33	0.89
1.688.het.U_4_214049_214402__reversed_	12.12	0.43
1.688.het.U_4_217809_218160__reversed_	10.45	0.37
1.688.het.U_47_23966_24317__reversed_	2.94	0.10
1.688.het.U_109_108_466__reversed_	4.19	0.15
1.688.het.U_47_7977_8330__reversed_	1.36	0.05
1.688.het.U_47_24318_24671__reversed_	0.06	0.00
1.688.het.U_142_30791_31143__reversed_	19.95	0.70
1.688.het.U_47_31005_31354__reversed_	7.39	0.26
1.688.het.U_47_15788_16141__reversed_	9.77	0.35
1.688.het.U_47_23612_23965__reversed_	2.70	0.10
1.688.het.U_80_25699_26052__reversed_	45.31	1.60
1.688.het.U_142_34007_34361__reversed_	104.76	3.70
1.688.het.U_142_35440_35793__reversed_	55.59	1.96
1.688.het.U_80_23192_23546__reversed_	153.72	5.43
1.688.het.U_142_5526_5880__reversed_	52.00	1.84
1.688.het.U_142_12678_13032__reversed_	143.29	5.06
1.688.het.U_80_5553_5906__reversed_	58.62	2.07
1.688.het.U_109_48743_49093__reversed_	15.65	0.55
1.688.het.U_47_33149_33503__reversed_	8.39	0.30
1.688.het.U_142_5881_6242__reversed_	200.72	7.09
1.688.het.U_109_50858_51215__reversed_	9.98	0.35
1.688.het.U_47_35609_35960__reversed_	23.35	0.83
1.688.het.U_110_54461_54815__reversed_	0.48	0.02
1.688.het.U_110_3674_4029__reversed_	4.04	0.14
1.688.het.U_109_822_1176__reversed_	25.63	0.91
1.688.het.U_110_466_809__reversed_	1.27	0.05
1.688.het.U_109_51216_51564__reversed_	2.40	0.08
1.688.het.U_111_6124_6481__reversed_	21.68	0.77
1.688.het.U_109_17451_17804__reversed_	6.00	0.21
1.688.het.U_63_11791_12146__reversed_	33.97	1.20
1.688.het.U_63_23330_23690__reversed_	20.98	0.74
1.688.het.U_63_22277_22638__reversed_	27.48	0.97
1.688.het.U_63_5900_6255__reversed_	55.94	1.98
1.688.het.U_66_37346_37704__reversed_	19.46	0.69
1.688.het.U_66_46384_46742__reversed_	31.21	1.10
1.688.het.U_66_35964_36322__reversed_	18.28	0.65
1.688.het.U_66_43546_43904__reversed_	23.89	0.84
1.688.het.U_66_35605_35963__reversed_	15.01	0.53
1.688.het.U_63_19280_19637__reversed_	9.76	0.34
1.688.het.U_63_17636_17993__reversed_	13.98	0.49
1.688.het.U_63_16965_17323__reversed_	58.25	2.06
1.688.het.U_63_11074_11431__reversed_	21.17	0.75
1.688.het.U_66_65713_66074__reversed_	66.98	2.37
1.688.het.U_66_70584_70942__reversed_	36.01	1.27
1.688.het.U_66_72786_73108__reversed_	2.00	0.07
1.688.het.U_66_47075_47436__reversed_	9.06	0.32
1.688.het.U_66_44237_44597__reversed_	9.70	0.34
1.688.het.U_66_45167_45528__reversed_	6.67	0.24
1.688.het.U_66_61812_62173__reversed_	9.19	0.32
1.688.het.U_66_41856_42214__reversed_	10.42	0.37
1.688.het.U_66_49814_50172__reversed_	5.56	0.20
1.688.het.U_66_67500_67847__reversed_	8.42	0.30
1.688.het.U_63_358_704__reversed_	2.78	0.10
1.688.het.U_66_68628_68976__reversed_	6.58	0.23
1.688.het.U_63_4640_4983__reversed_	5.59	0.20
1.688.het.U_66_58458_58817__reversed_	6.38	0.23
1.688.het.U_66_41496_41855__reversed_	44.49	1.57
1.688.het.U_63_25638_25998__reversed_	15.06	0.53
1.688.het.U_63_25999_26358__reversed_	28.16	0.99
1.688.het.U_63_11432_11790__reversed_	37.33	1.32
1.688.het.U_63_5540_5899__reversed_	45.25	1.60
1.688.het.U_66_35231_35604__reversed_	11.71	0.41
1.688.het.U_66_34172_34545__reversed_	3.86	0.14
1.688.het.U_142_35794_36138__reversed_	184.98	6.53
1.688.het.U_80_26053_26415__reversed_	137.32	4.85
1.688.het.U_142_36500_36861__reversed_	116.91	4.13
1.688.het.U_80_22106_22467__reversed_	120.08	4.24
1.688.het.U_142_32568_32928__reversed_	37.24	1.32
1.688.het.U_80_20317_20679__reversed_	209.45	7.40
1.688.het.U_80_22468_22829__reversed_	126.49	4.47
1.688.het.U_142_33285_33645__reversed_	82.44	2.91
1.688.het.U_142_34717_35077__reversed_	167.86	5.93
1.688.8A.X_8350948_8351310__reversed_	29.79	1.05
1.688.7F.X_8134867_8135216__reversed_	7.50	0.27
1.688.7F.X_8182269_8182618__reversed_	24.58	0.87
1.688.11F.X_12915985_12916339	6.33	0.22
1.688.12B.X_13246738_13247041	3.06	0.11
1.688.12B.X_13234880_13235240	16.57	0.59
1.688.11D.X_12512918_12513267	10.22	0.36
1.688.14A.X_15484809_15485129__reversed_	19.59	0.69
1.688.14B.X_15751969_15752318__reversed_	29.39	1.04
1.688.14B.X_15773866_15774166	19.52	0.69
1.688.11A.X_11737872_11738209__reversed_	3.50	0.12
1.688.11A.X_11961009_11961368	23.54	0.83
1.688.11A.X_11924581_11924899__reversed_	8.20	0.29
1.688.11A.X_11924906_11925260__reversed_	11.64	0.41
1.688.13A.X_14415311_14415649__reversed_	12.69	0.45
1.688.7D.X_7615096_7615444__reversed_	8.77	0.31
1.688.12F.X_14166060_14166408__reversed_	19.58	0.69
1.688.13B.X_14713928_14714283	42.24	1.49
1.688.13B.X_14713068_14713428	41.39	1.46
1.688.13B.X_14712344_14712705	33.87	1.20
1.688.13B.X_14713429_14713790	25.35	0.90
1.688.13B.X_14712706_14713067	43.08	1.52
1.688.13B.X_14693517_14693845	11.05	0.39
1.688.13B.X_14693168_14693510	8.32	0.29
1.688.13C.X_14917514_14917874	115.37	4.08
1.688.11E.X_12742010_12742360__reversed_	7.23	0.26
1.688.11E.X_12675393_12675742	8.45	0.30
1.688.9F.X_10434389_10434743	6.18	0.22
1.688.7E.X_7968789_7969139	13.01	0.46
1.688.7E.X_7895295_7895644	15.54	0.55
1.688.7E.X_7896741_7897088	22.70	0.80
1.688.7E.X_7897102_7897454	11.91	0.42
1.688.7E.X_7851390_7851737__reversed_	17.39	0.61
1.688.7E.X_7896380_7896727	23.99	0.85
1.688.7E.X_7896019_7896366	24.38	0.86
1.688.7E.X_7895656_7896005	11.78	0.42
1.688.7E.X_7851751_7852100__reversed_	15.89	0.56
1.688.7E.X_7918165_7918512	14.35	0.51
1.688.7F.X_8099139_8099486__reversed_	73.98	2.61
1.688.7E.X_7918524_7918851	11.89	0.42
1.688.7F.X_8181897_8182255__reversed_	11.85	0.42
1.688.7F.X_8134158_8134492__reversed_	7.91	0.28
1.688.8B.X_8502928_8503260__reversed_	2.21	0.08
1.688.7F.X_8098417_8098764__reversed_	94.90	3.35
1.688.7F.X_8134506_8134853__reversed_	6.60	0.23
1.688.7F.X_8099500_8099847__reversed_	59.73	2.11
1.688.7F.X_8098778_8099125__reversed_	63.04	2.23
1.688.8A.X_8335076_8335433	11.82	0.42
1.688.11E.X_12889180_12889512__reversed_	17.33	0.61
1.688.13D.X_15104368_15104704__reversed_	18.88	0.67
1.688.13D.X_15105448_15105784__reversed_	24.14	0.85
1.688.13D.X_15105090_15105435__reversed_	18.37	0.65
1.688.13D.X_15104729_15105077__reversed_	14.43	0.51
1.688.8D.X_8826348_8826678	15.78	0.56
1.688.8D.X_8899697_8900034__reversed_	17.62	0.62
1.688.8C.X_8719938_8720277__reversed_	13.05	0.46
1.688.8C.X_8674948_8675284	4.00	0.14
1.688.8B.X_8502568_8502906__reversed_	5.62	0.20
1.688.8D.X_8825987_8826326	14.97	0.53
1.688.8C.X_8618888_8619222__reversed_	2.16	0.08
1.688.het.U_139_8418_8752	4.86	0.17
1.688.3C.X_2600399_2600743	7.70	0.27
1.688.3C.X_2671055_2671398	20.81	0.74
1.688.6A.X_6106614_6106924__reversed_	13.61	0.48
1.688.5F.X_6041333_6041682__reversed_	18.26	0.65
1.688.5F.X_6032144_6032494	12.78	0.45
1.688.7E.X_7939305_7939662__reversed_	18.40	0.65
1.688.7E.X_8046247_8046580	13.74	0.49
1.688.12D.X_13580311_13580646	12.98	0.46
1.688.12E.X_13644299_13644644	17.68	0.62
1.688.12C.X_13459710_13460054__reversed_	10.91	0.39
1.688.8C.X_8615654_8616006	5.29	0.19
1.688.het.U_139_11635_11987__reversed_	2.52	0.09
1.688.11A.X_11593321_11593679	11.17	0.39
1.688.11F.X_12976317_12976667__reversed_	14.56	0.51
1.688.11B.X_12231100_12231452	53.20	1.88
1.688.5E.X_5965286_5965645__reversed_	16.37	0.58
1.688.5E.X_5965646_5966005__reversed_	18.72	0.66
1.688.8B.X_8423894_8424249__reversed_	6.03	0.21
1.688.5C.X_5525750_5526109__reversed_	10.13	0.36
1.688.5C.X_5432760_5433113	8.09	0.29
1.688.5C.X_5473963_5474322__reversed_	17.39	0.61
1.688.5F.X_6001754_6002112__reversed_	14.45	0.51
1.688.4F.X_5134794_5135152	9.00	0.32
1.688.4F.X_5135153_5135512	10.21	0.36
1.688.4F.X_5160128_5160480__reversed_	6.64	0.23
1.688.4F.X_5160877_5161235__reversed_	29.65	1.05
1.688.5A.X_5244891_5245248	11.65	0.41
1.688.4F.X_5172580_5172938__reversed_	17.10	0.60
1.688.5A.X_5191458_5191786	27.01	0.95
1.688.5A.X_5190740_5191098	36.33	1.28
1.688.5A.X_5191099_5191457	42.32	1.50
1.688.4F.X_5114667_5115025	11.54	0.41
1.688.4F.X_5160519_5160876__reversed_	9.24	0.33
1.688.4F.X_5134437_5134793	6.02	0.21
1.688.4F.X_5115026_5115384	7.20	0.25
1.688.11D.X_12605281_12605589__reversed_	5.82	0.21
1.688.5D.X_5864255_5864610__reversed_	18.38	0.65
1.688.16A.X_16866696_16867035__reversed_	6.84	0.24
1.688.10E.X_11307752_11308101	2.57	0.09
1.688.10E.X_11307412_11307756	2.50	0.09
1.688.10E.X_11330267_11330626__reversed_	3.00	0.11
1.688.8C.X_8655313_8655651	2.79	0.10
1.688.6C.X_6332704_6333039__reversed_	2.10	0.07
1.688.8C.X_8655654_8655990	3.04	0.11
1.688.8E.X_9142040_9142398__reversed_	10.11	0.36
1.688.8C.X_8572769_8573119__reversed_	7.86	0.28
1.688.het.U_139_34900_35253__reversed_	0.00	0.00
1.688.8C.X_8599345_8599697	7.20	0.25
1.688.11C.X_12347407_12347764	7.22	0.25
1.688.12C.X_13398361_13398718	8.76	0.31
1.688.11D.X_12482095_12482451	10.48	0.37
1.688.11A.X_12042302_12042658__reversed_	4.77	0.17
1.688.11B.X_12231843_12232201	10.69	0.38
1.688.11A.X_12072852_12073209__reversed_	9.07	0.32
1.688.7E.X_7997598_7997939__reversed_	11.68	0.41
1.688.11B.X_12093152_12093502	1.93	0.07
1.688.9A.X_9690107_9690465__reversed_	20.60	0.73
1.688.9B.X_9737470_9737829__reversed_	3.81	0.13
1.688.8E.X_9122933_9123290	5.89	0.21
1.688.9A.X_9611102_9611460__reversed_	5.09	0.18
1.688.9A.X_9509235_9509592__reversed_	7.79	0.28
1.688.9A.X_9460473_9460831	11.46	0.40
1.688.8F.X_9247576_9247920	3.23	0.11
1.688.9A.X_9460832_9461184	12.04	0.43
1.688.9A.X_9427000_9427357	1.89	0.07
1.688.8E.X_9221866_9222224__reversed_	7.41	0.26
1.688.8D.X_8976292_8976647	16.59	0.59
1.688.8F.X_9337532_9337889__reversed_	13.71	0.48
1.688.12A.X_13076767_13077123__reversed_	3.22	0.11
1.688.9B.X_9754908_9755267__reversed_	9.81	0.35
1.688.9B.X_9895348_9895696__reversed_	4.09	0.14
1.688.11A.X_11593680_11594036	12.76	0.45
1.688.3B.X_2551458_2551786__reversed_	5.79	0.20
1.688.10B.X_11066971_11067321	8.20	0.29
1.688.10D.X_11268291_11268640	6.48	0.23
1.688.8E.X_9063034_9063391__reversed_	5.97	0.21
1.688.8E.X_9025101_9025458__reversed_	10.87	0.38
1.688.8D.X_8976649_8977006	8.90	0.31
1.688.9A.X_9578624_9578980__reversed_	4.01	0.14
1.688.9A.X_9551511_9551869__reversed_	7.73	0.27
1.688.9A.X_9397406_9397760__reversed_	11.55	0.41
1.688.8B.X_8423530_8423887__reversed_	8.98	0.32
1.688.8F.X_9247921_9248237	10.00	0.35
1.688.9B.X_9895697_9896047__reversed_	1.52	0.05
1.688.8E.X_9141677_9142035__reversed_	11.58	0.41
1.688.10C.X_11146286_11146645__reversed_	3.98	0.14
1.688.10B.X_11066611_11066970	15.28	0.54
1.688.10D.X_11267931_11268290	1.79	0.06
1.688.4B.X_4037320_4037658__reversed_	17.32	0.61
1.688.12E.X_13983280_13983601__reversed_	12.44	0.44
1.688.12E.X_13983606_13983960__reversed_	12.12	0.43
1.688.12E.X_13940490_13940806__reversed_	19.06	0.67
1.688.12E.X_13940808_13941156__reversed_	4.72	0.17
1.688.12E.X_14026507_14026861	39.70	1.40
1.688.12E.X_14025787_14026142	10.70	0.38
1.688.12E.X_14026147_14026502	20.37	0.72
1.688.12F.X_14072531_14072886__reversed_	19.60	0.69
1.688.12E.X_13866620_13866975__reversed_	11.89	0.42
1.688.13E.X_15264016_15264318__reversed_	0.49	0.02
1.688.12E.X_13902729_13903050__reversed_	4.00	0.14
1.688.5A.X_5308304_5308635	7.30	0.26
1.688.5A.X_5326935_5327270	8.96	0.32
1.688.10A.X_10670621_10670967	13.66	0.48
1.688.10B.X_10801174_10801512__reversed_	11.22	0.40
1.688.10B.X_10800837_10801156__reversed_	13.64	0.48
1.688.10B.X_10896531_10896866__reversed_	3.29	0.12
1.688.10B.X_10840941_10841284__reversed_	9.83	0.35
1.688.10A.X_10775419_10775754	15.73	0.56
1.688.10A.X_10670979_10671320	7.39	0.26
1.688.10B.X_10840597_10840932__reversed_	2.67	0.09
1.688.7C.X_7593245_7593585__reversed_	8.60	0.30
1.688.7C.X_7581995_7582348__reversed_	4.39	0.16
1.688.8A.X_8267530_8267866__reversed_	22.02	0.78
1.688.8A.X_8267170_8267506__reversed_	21.90	0.77
1.688.8A.X_8268250_8268586__reversed_	16.69	0.59
1.688.7F.X_8216422_8216767	2.98	0.11
1.688.8A.X_8266810_8267155__reversed_	26.96	0.95
1.688.7F.X_8216063_8216407	7.60	0.27
1.688.8A.X_8267890_8268235__reversed_	24.45	0.86
1.688.8A.X_8266450_8266795__reversed_	16.30	0.58
1.688.4D.X_4656261_4656610	9.83	0.35
1.688.4C.X_4421374_4421702	11.14	0.39
1.688.4D.X_4566623_4566968__reversed_	12.52	0.44
1.688.4C.X_4371333_4371660__reversed_	9.65	0.34
1.688.2B.X_1529627_1529965__reversed_	14.95	0.53
1.688.2B.X_1629517_1629863__reversed_	6.43	0.23
1.688.2B.X_1672492_1672838	7.66	0.27
1.688.2B.X_1373031_1373376	44.57	1.57
1.688.2A.X_1305042_1305369	15.01	0.53
1.688.12F.X_14072891_14073242__reversed_	0.78	0.03
1.688.7B.X_7350293_7350641	19.08	0.67
1.688.7C.X_7438954_7439307	4.09	0.14
1.688.7B.X_7385325_7385680__reversed_	3.24	0.11
1.688.6F.X_6746955_6747261	9.46	0.33
1.688.7A.X_6789902_6790207__reversed_	17.65	0.62
1.688.6E.X_6654190_6654499	4.05	0.14
1.688.2E.X_2009171_2009504__reversed_	22.55	0.80
1.688.7A.X_6844134_6844446	13.83	0.49
1.688.7B.X_7041444_7041746	13.84	0.49
1.688.6F.X_6727933_6728246__reversed_	3.30	0.12
1.688.6E.X_6518553_6518865	3.28	0.12
1.688.6E.X_6551211_6551515__reversed_	21.22	0.75
1.688.6E.X_6638593_6638909__reversed_	9.42	0.33
1.688.6E.X_6577312_6577625	38.28	1.35
1.688.6E.X_6575164_6575477	46.57	1.65
1.688.6E.X_6575880_6576193	59.14	2.09
1.688.6E.X_6576596_6576909	67.81	2.40
1.688.6E.X_6576954_6577267	58.01	2.05
1.688.6E.X_6576238_6576551	71.85	2.54
1.688.6E.X_6575522_6575835	62.93	2.22
1.688.6F.X_6728291_6728602__reversed_	5.36	0.19
1.688.4C.X_4196194_4196535	13.29	0.47
1.688.4C.X_4196555_4196885	11.79	0.42
1.688.5D.X_5864613_5864962__reversed_	13.19	0.47
1.688.5D.X_5684280_5684604__reversed_	8.34	0.29
1.688.5D.X_5640924_5641263__reversed_	16.05	0.57
1.688.5D.X_5641284_5641615__reversed_	11.96	0.42
1.688.5D.X_5654938_5655266	8.41	0.30
1.688.dere.consensus_1_389*	*	*
1.688.11D.X_12546794_12547151__reversed_	10.63	0.38
1.688.11D.X_12547486_12547851__reversed_	12.67	0.45
1.688.11D.X_12547156_12547492__reversed_	9.48	0.33
1.688.9B.X_10012441_10012784__reversed_	1.87	0.07
1.688.10A.X_10627562_10627915__reversed_	8.19	0.29
1.688.9F.X_10573481_10573833__reversed_	22.28	0.79
1.688.9F.X_10573123_10573475__reversed_	29.45	1.04
1.688.9F.X_10572764_10573117__reversed_	33.45	1.18
1.688.11A.X_11892406_11892726__reversed_	15.99	0.56
1.688.11A.X_11843639_11843999__reversed_	14.03	0.50
1.688.11A.X_11844000_11844360__reversed_	19.76	0.70
1.688.11A.X_11891322_11891682__reversed_	25.00	0.88
1.688.11A.X_11890240_11890600__reversed_	19.76	0.70
1.688.11A.X_11890601_11890961__reversed_	20.09	0.71
1.688.11A.X_11891683_11892043__reversed_	30.00	1.06
1.688.11A.X_11890962_11891321__reversed_	36.62	1.29
1.688.11A.X_11892044_11892403__reversed_	36.33	1.28
1.688.9B.X_9943343_9943701	12.77	0.45
1.688.9B.X_10032905_10033262	2.09	0.07
1.688.9D.X_10272575_10272888__reversed_	4.73	0.17
1.688.9D.X_10255415_10255769	21.42	0.76
1.688.9D.X_10255057_10255409	14.82	0.52
1.688.1A.X_117467_117822__reversed_	18.67	0.66
1.688.1A.X_119602_119961__reversed_	24.69	0.87
1.688.12F.X_14163343_14163693__reversed_	21.85	0.77
1.688.11E.X_12788046_12788394__reversed_	5.63	0.20
1.688.12F.X_14114281_14114630	11.46	0.41
1.688.3A.X_2462452_2462779	6.19	0.22
1.688.1A.X_122117_122429__reversed_	11.41	0.40
1.688.1A.X_154296_154648__reversed_	3.56	0.13
1.688.1A.X_153576_153903__reversed_	4.22	0.15
1.688.1A.X_153943_154295__reversed_	2.37	0.08
1.688.1A.X_115651_116008__reversed_	29.85	1.05
1.688.1A.X_116009_116364__reversed_	19.25	0.68
1.688.1A.X_117105_117461__reversed_	27.82	0.98
1.688.1A.X_118185_118536__reversed_	22.74	0.80
1.688.1A.X_118849_119199__reversed_	21.54	0.76
1.688.1A.X_119239_119601__reversed_	31.12	1.10
1.688.6D.X_6456731_6457055__reversed_	7.63	0.27
