Cluster	Repeats	Closest_upstream	Dist_upstream	Closest_downstream	Dist_downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start	NewCyto	TransCoor
Gypsy15-LTR	1	NINJA	28	Gypsy15-I	3	X:17106487-17106665	17106487	17106665	17106487	17106665	15E	17066542	15E	17066542
Gypsy15-I	2	Gypsy15-LTR	3	TIRANT	6443	X:17106668-17107361	17106668	17106810	17106810	17107361	15E	17066542	15E	17066542
TIRANT	5	Gypsy15-I	6443	BEL-5	5009	X:17113804-17119373	17113804	17114220	17118957	17119373	15E	17066542	15E	17066542
BEL-5	1	TIRANT	5009	Gypsy-22	242	X:17124382-17124447	17124382	17124447	17124382	17124447	15E	17066542	15E	17066542
Gypsy-22	1	BEL-5	242	DMCR1A	12868	X:17124689-17124726	17124689	17124726	17124689	17124726	15E	17066542	15E	17066542
DMCR1A 3090 3129	1	Gypsy-22	12868	BS	6193	X:17137594-17137633	17137594	17137633	17137594	17137633	15E	17066542	15E	17066542
BS 5036 5123	1	DMCR1A	6193	Jockey-3	2176	X:17143826-17143913	17143826	17143913	17143826	17143913	15E	17066542	15E	17066542
Jockey-3	1	BS	2176	Gypsy15-LTR	13452	X:17146089-17146124	17146089	17146124	17146089	17146124	15E	17066542	15E	17066542
Gypsy15-LTR	1	Jockey-3	13452	DNAREP1	7721	X:17159576-17159728	17159576	17159728	17159576	17159728	15F	17157125	15F	17157125
DNAREP1	1	Gypsy15-LTR	7721	Gypsy-23	25248	X:17167449-17167529	17167449	17167529	17167449	17167529	15F	17157125	15F	17157125
Gypsy-23	1	DNAREP1	25248	Jockey-6	1324	X:17192777-17192918	17192777	17192918	17192777	17192918	15F	17157125	15F	17157125
Jockey-6	1	Gypsy-23	1324	BLASTOPIA	946	X:17194242-17194313	17194242	17194313	17194242	17194313	15F	17157125	15F	17157125
BLASTOPIA	2	Jockey-6	946	Helitron-N1	11794	X:17195259-17200011	17195259	17195534	17195535	17200011	15F	17157125	15F	17157125
Helitron-N1	1	BLASTOPIA	11794	REP-2	340	X:17211805-17211883	17211805	17211883	17211805	17211883	15F	17157125	15F	17157125
REP-2	1	Helitron-N1	340	DNAREP1	19580	X:17212223-17212278	17212223	17212278	17212223	17212278	15F	17157125	15F	17157125
DNAREP1	1	REP-2	19580	ROO	5453	X:17231858-17232220	17231858	17232220	17231858	17232220	15F	17157125	15F	17157125
ROO	1	DNAREP1	5453	Galileo	1245	X:17237673-17237858	17237673	17237858	17237673	17237858	15F	17157125	15F	17157125
Galileo	1	ROO	1245	Jockey-12	6341	X:17239103-17239178	17239103	17239178	17239103	17239178	15F	17157125	15F	17157125
Jockey-12	1	Galileo	6341	G7	-1	X:17245519-17245663	17245519	17245663	17245519	17245663	15F	17157125	15F	17157125
G7	1	Jockey-12	-1	I-3	154	X:17245662-17246073	17245662	17246073	17245662	17246073	15F	17157125	15F	17157125
I-3	1	G7	154	Transib-1	1172	X:17246227-17246288	17246227	17246288	17246227	17246288	15F	17157125	15F	17157125
Transib-1	1	I-3	1172	DNAREP1	112	X:17247460-17247487	17247460	17247487	17247460	17247487	15F	17157125	15F	17157125
DNAREP1	1	Transib-1	112	TART	2033	X:17247599-17247813	17247599	17247813	17247599	17247813	15F	17157125	15F	17157125
TART	1	DNAREP1	2033	BS2	12385	X:17249846-17249951	17249846	17249951	17249846	17249951	15F	17157125	15F	17157125
BS2 4332 4547	1	TART	12385	Gypsy-23	8995	X:17262336-17262551	17262336	17262551	17262336	17262551	15F	17157125	15F	17157125
Gypsy-23	1	BS2	8995	Jockey-3	593	X:17271546-17271683	17271546	17271683	17271546	17271683	15F	17157125	15F	17157125
Jockey-3	1	Gypsy-23	593	ROO	1	X:17272276-17272291	17272276	17272291	17272276	17272291	15F	17157125	15F	17157125
ROO	1	Jockey-3	1	Jockey-3	1	X:17272292-17272396	17272292	17272396	17272292	17272396	15F	17157125	15F	17157125
Jockey-3	1	ROO	1	Gypsy8-I	1	X:17272397-17272473	17272397	17272473	17272397	17272473	15F	17157125	15F	17157125
Gypsy8-I	1	Jockey-3	1	Jockey-3	1	X:17272474-17272596	17272474	17272596	17272474	17272596	15F	17157125	15F	17157125
Jockey-3	1	Gypsy8-I	1	TART	276	X:17272597-17272613	17272597	17272613	17272597	17272613	15F	17157125	15F	17157125
TART	1	Jockey-3	276	Jockey-3	223	X:17272889-17272998	17272889	17272998	17272889	17272998	15F	17157125	15F	17157125
Jockey-3	1	TART	223	DNAREP1	7668	X:17273221-17273298	17273221	17273298	17273221	17273298	15F	17157125	15F	17157125
DNAREP1	2	Jockey-3	7668	DNAREP1	2163	X:17280966-17281387	17280966	17281161	17281309	17281387	15F	17157125	15F	17157125
DNAREP1	2	DNAREP1	2163	Helitron-1	-9	X:17283550-17283674	17283550	17283602	17283616	17283674	15F	17157125	15F	17157125
Helitron-1	1	DNAREP1	-9	Transib-1	26556	X:17283665-17283695	17283665	17283695	17283665	17283695	15F	17157125	15F	17157125
Transib-1	1	Helitron-1	26556	DNAREP1	-1	X:17310251-17310314	17310251	17310314	17310251	17310314	16A	17293690	16A	17293690
DNAREP1	1	Transib-1	-1	TART	3929	X:17310313-17310507	17310313	17310507	17310313	17310507	16A	17293690	16A	17293690
TART	1	DNAREP1	3929	Jockey-6	507	X:17314436-17314558	17314436	17314558	17314436	17314558	16A	17293690	16A	17293690
Jockey-6	1	TART	507	TART	140	X:17315065-17315305	17315065	17315305	17315065	17315305	16A	17293690	16A	17293690
TART	3	Jockey-6	140	Gypsy8-I	4516	X:17315445-17315901	17315445	17315529	17315756	17315901	16A	17293690	16A	17293690
Gypsy8-I	1	TART	4516	BEL-10	12352	X:17320417-17320497	17320417	17320497	17320417	17320497	16A	17293690	16A	17293690
BEL-10	1	Gypsy8-I	12352	1.688	15212	X:17332849-17332898	17332849	17332898	17332849	17332898	16A	17293690	16A	17293690
1.688	1	BEL-10	15212	REP-2	3300	X:17348110-17348456	17348110	17348456	17348110	17348456	16A	17293690	16A	17293690
REP-2	1	1.688	3300	Jockey-6	46171	X:17351756-17351800	17351756	17351800	17351756	17351800	16A	17293690	16A	17293690
Jockey-6	2	REP-2	46171	REP-2	20027	X:17397971-17398373	17397971	17398086	17398284	17398373	16A	17293690	16A	17293690
REP-2	1	Jockey-6	20027	LINEJ1	12917	X:17418400-17418505	17418400	17418505	17418400	17418505	16A	17293690	16A	17293690
LINEJ1	1	REP-2	12917	Transib-1	6985	X:17431422-17431689	17431422	17431689	17431422	17431689	16A	17293690	16A	17293690
Transib-1	1	LINEJ1	6985	TART	14575	X:17438674-17438788	17438674	17438788	17438674	17438788	16A	17293690	16A	17293690
TART	1	Transib-1	14575	1.688	2123	X:17453363-17453529	17453363	17453529	17453363	17453529	16A	17293690	16A	17293690
1.688	1	TART	2123	Helitron-1	37999	X:17455652-17455725	17455652	17455725	17455652	17455725	16A	17293690	16A	17293690
Helitron-1	1	1.688	37999	Helitron-2	71	X:17493724-17493782	17493724	17493782	17493724	17493782	16B	17472088	16B	17472088
Helitron-2	1	Helitron-1	71	REP-2	1448	X:17493853-17493922	17493853	17493922	17493853	17493922	16B	17472088	16B	17472088
REP-2	1	Helitron-2	1448	Gypsy8-I	38909	X:17495370-17495433	17495370	17495433	17495370	17495433	16B	17472088	16B	17472088
Gypsy8-I	1	REP-2	38909	Jockey-3	1	X:17534342-17534362	17534342	17534362	17534342	17534362	16B	17472088	16B	17472088
Jockey-3	1	Gypsy8-I	1	REP-2	945	X:17534363-17534486	17534363	17534486	17534363	17534486	16B	17472088	16B	17472088
REP-2	1	Jockey-3	945	DNAREP1	19090	X:17535431-17535502	17535431	17535502	17535431	17535502	16B	17472088	16B	17472088
DNAREP1	1	REP-2	19090	MDG1	2271	X:17554592-17554813	17554592	17554813	17554592	17554813	16B	17472088	16B	17472088
MDG1	1	DNAREP1	2271	REP-2	1471	X:17557084-17557439	17557084	17557439	17557084	17557439	16B	17472088	16B	17472088
REP-2	1	MDG1	1471	I-1	34003	X:17558910-17558944	17558910	17558944	17558910	17558944	16B	17472088	16B	17472088
I-1	1	REP-2	34003	Jockey-3	7772	X:17592947-17593005	17592947	17593005	17592947	17593005	16B	17472088	16B	17472088
Jockey-3	1	I-1	7772	P-1	13376	X:17600777-17601038	17600777	17601038	17600777	17601038	16B	17472088	16B	17472088
P-1	1	Jockey-3	13376	REP-2	2429	X:17614414-17614479	17614414	17614479	17614414	17614479	16B	17472088	16B	17472088
REP-2	1	P-1	2429	Mariner-11	1214	X:17616908-17617042	17616908	17617042	17616908	17617042	16B	17472088	16B	17472088
Mariner-11	1	REP-2	1214	Helitron-1	3718	X:17618256-17618344	17618256	17618344	17618256	17618344	16B	17472088	16B	17472088
Helitron-1	1	Mariner-11	3718	DNAREP1	-3	X:17622062-17622089	17622062	17622089	17622062	17622089	16B	17472088	16B	17472088
DNAREP1	2	Helitron-1	-3	Helitron-2	61	X:17622086-17622343	17622086	17622137	17622143	17622343	16B	17472088	16B	17472088
Helitron-2	1	DNAREP1	61	Helitron-N1	80	X:17622404-17622469	17622404	17622469	17622404	17622469	16B	17472088	16B	17472088
Helitron-N1	1	Helitron-2	80	TART	4442	X:17622549-17622635	17622549	17622635	17622549	17622635	16B	17472088	16B	17472088
TART	1	Helitron-N1	4442	REP-2	45192	X:17627077-17627146	17627077	17627146	17627077	17627146	16B	17472088	16B	17472088
REP-2	1	TART	45192	Gypsy11	77491	X:17672338-17672385	17672338	17672385	17672338	17672385	16B	17472088	16B	17472088
Gypsy11	1	REP-2	77491	BLASTOPIA	43087	X:17749876-17749919	17749876	17749919	17749876	17749919	16C	17678211	16C	17678211
BLASTOPIA	4	Gypsy11	43087	Gypsy-22	4154	X:17793006-17796246	17793006	17793281	17795971	17796246	16D	17776522	16D	17776522
Gypsy-22	1	BLASTOPIA	4154	TART	2695	X:17800400-17800496	17800400	17800496	17800400	17800496	16D	17776522	16D	17776522
TART	1	Gypsy-22	2695	Polinton-1	5760	X:17803191-17803260	17803191	17803260	17803191	17803260	16D	17776522	16D	17776522
Polinton-1	1	TART	5760	Transib-1	7624	X:17809020-17809050	17809020	17809050	17809020	17809050	16D	17776522	16D	17776522
Transib-1	1	Polinton-1	7624	Gypsy-13	10564	X:17816674-17816716	17816674	17816716	17816674	17816716	16D	17776522	16D	17776522
Gypsy-13	1	Transib-1	10564	Jockey-3	36913	X:17827280-17827352	17827280	17827352	17827280	17827352	16D	17776522	16D	17776522
Jockey-3	1	Gypsy-13	36913	DNAREP1	2114	X:17864265-17864459	17864265	17864459	17864265	17864459	16E	17841788	16E	17841788
DNAREP1	2	Jockey-3	2114	Jockey-3	1212	X:17866573-17866792	17866573	17866709	17866730	17866792	16E	17841788	16E	17841788
Jockey-3	1	DNAREP1	1212	Jockey-3	6524	X:17868004-17868180	17868004	17868180	17868004	17868180	16E	17841788	16E	17841788
Jockey-3	1	Jockey-3	6524	TART	11707	X:17874704-17874789	17874704	17874789	17874704	17874789	16E	17841788	16E	17841788
TART	1	Jockey-3	11707	ROO	169	X:17886496-17886555	17886496	17886555	17886496	17886555	16F	17883262	16F	17883262
ROO	1	TART	169	Hoana6	390	X:17886724-17886791	17886724	17886791	17886724	17886791	16F	17883262	16F	17883262
Hoana6 2 40	1	ROO	390	DM297	6433	X:17887181-17887219	17887181	17887219	17887181	17887219	16F	17883262	16F	17883262
DM297	3	Hoana6	6433	Jockey-3	36551	X:17893652-17896380	17893652	17894065	17895967	17896380	16F	17883262	16F	17883262
Jockey-3	1	DM297	36551	TART	7840	X:17932931-17932942	17932931	17932942	17932931	17932942	16F	17883262	16F	17883262
TART	1	Jockey-3	7840	TART	13281	X:17940782-17941024	17940782	17941024	17940782	17941024	16F	17883262	16F	17883262
TART	1	TART	13281	P-1	19532	X:17954305-17954365	17954305	17954365	17954305	17954365	16F	17883262	16F	17883262
P-1	1	TART	19532	Jockey-6	2416	X:17973897-17973952	17973897	17973952	17973897	17973952	16F	17883262	16F	17883262
Jockey-6	1	P-1	2416	1.688	2523	X:17976368-17976490	17976368	17976490	17976368	17976490	16F	17883262	16F	17883262
1.688	2	Jockey-6	2523	Gypsy-22	2774	X:17979013-17979321	17979013	17979114	17979118	17979321	16F	17883262	16F	17883262
Gypsy-22	1	1.688	2774	Gypsy-31	12737	X:17982095-17982184	17982095	17982184	17982095	17982184	16F	17883262	16F	17883262
Gypsy-31	1	Gypsy-22	12737	Homo6	2726	X:17994921-17994981	17994921	17994981	17994921	17994981	16F	17883262	16F	17883262
Homo6 800 875	1	Gypsy-31	2726	Helitron-1N1	1097	X:17997707-17997782	17997707	17997782	17997707	17997782	16F	17883262	16F	17883262
Helitron-1N1	1	Homo6	1097	Gypsy8-I	1086	X:17998879-17998942	17998879	17998942	17998879	17998942	16F	17883262	16F	17883262
Gypsy8-I	1	Helitron-1N1	1086	Jockey-3	1	X:18000028-18000073	18000028	18000073	18000028	18000073	16F	17883262	16F	17883262
Jockey-3	1	Gypsy8-I	1	Gypsy8-I	481	X:18000074-18000084	18000074	18000084	18000074	18000084	16F	17883262	16F	17883262
Gypsy8-I	1	Jockey-3	481	R1	6094	X:18000565-18000710	18000565	18000710	18000565	18000710	16F	17883262	16F	17883262
R1	1	Gypsy8-I	6094	TART	71	X:18006804-18006909	18006804	18006909	18006804	18006909	16F	17883262	16F	17883262
TART	1	R1	71	Jockey-2	962	X:18006980-18007505	18006980	18007505	18006980	18007505	16F	17883262	16F	17883262
Jockey-2	1	TART	962	DNAREP1	22730	X:18008467-18008540	18008467	18008540	18008467	18008540	16F	17883262	16F	17883262
DNAREP1	2	Jockey-2	22730	Jockey-15	5737	X:18031270-18031419	18031270	18031374	18031377	18031419	16F	17883262	16F	17883262
Jockey-15	1	DNAREP1	5737	Homo6	17296	X:18037156-18037197	18037156	18037197	18037156	18037197	16F	17883262	16F	17883262
Homo6 702 788	1	Jockey-15	17296	Jockey-3	8541	X:18054493-18054579	18054493	18054579	18054493	18054579	16F	17883262	16F	17883262
Jockey-3	1	Homo6	8541	Hoana5	27253	X:18063120-18063239	18063120	18063239	18063120	18063239	16F	17883262	16F	17883262
Hoana5 1 137	1	Jockey-3	27253	Helitron-N1	14663	X:18090492-18090620	18090492	18090620	18090492	18090620	16F	17883262	16F	17883262
Helitron-N1	1	Hoana5	14663	P-1	14100	X:18105283-18105333	18105283	18105333	18105283	18105333	16F	17883262	16F	17883262
P-1	1	Helitron-N1	14100	HeT-A3	1	X:18119433-18119451	18119433	18119451	18119433	18119451	16F	17883262	16F	17883262
HeT-A3	1	P-1	1	Helitron-1	9976	X:18119452-18119523	18119452	18119523	18119452	18119523	16F	17883262	16F	17883262
Helitron-1	1	HeT-A3	9976	PROTOP	1786	X:18129499-18129533	18129499	18129533	18129499	18129533	16F	17883262	16F	17883262
PROTOP	3	Helitron-1	1786	Helitron-N1	6077	X:18131319-18132003	18131319	18131371	18131577	18132003	16F	17883262	16F	17883262
Helitron-N1	1	PROTOP	6077	Gypsy1-I	1277	X:18138080-18138180	18138080	18138180	18138080	18138180	16F	17883262	16F	17883262
Gypsy1-I	1	Helitron-N1	1277	HeT-A3	4822	X:18139457-18139537	18139457	18139537	18139457	18139537	16F	17883262	16F	17883262
HeT-A3	1	Gypsy1-I	4822	DNAREP1	2580	X:18144359-18144431	18144359	18144431	18144359	18144431	16F	17883262	16F	17883262
DNAREP1	2	HeT-A3	2580	P-1	3209	X:18147011-18147228	18147011	18147066	18147168	18147228	16F	17883262	16F	17883262
P-1	1	DNAREP1	3209	1.688	13741	X:18150437-18150523	18150437	18150523	18150437	18150523	16F	17883262	16F	17883262
1.688	1	P-1	13741	Gypsy7-I	6674	X:18164264-18164300	18164264	18164300	18164264	18164300	16F	17883262	16F	17883262
Gypsy7-I	1	1.688	6674	Gypsy-22	1683	X:18170974-18171053	18170974	18171053	18170974	18171053	17A	18168380	17A	18168380
Gypsy-22	1	Gypsy7-I	1683	BS	21299	X:18172736-18172828	18172736	18172828	18172736	18172828	17A	18168380	17A	18168380
BS 4655 5125	1	Gypsy-22	21299	R1	28990	X:18194127-18194597	18194127	18194597	18194127	18194597	17A	18168380	17A	18168380
R1	1	BS	28990	TART	1491	X:18223587-18223642	18223587	18223642	18223587	18223642	17A	18168380	17A	18168380
TART	1	R1	1491	Jockey-3	675	X:18225133-18225298	18225133	18225298	18225133	18225298	17A	18168380	17A	18168380
Jockey-3	1	TART	675	Helitron-N2	14328	X:18225973-18226080	18225973	18226080	18225973	18226080	17A	18168380	17A	18168380
Helitron-N2	1	Jockey-3	14328	Jockey-2	2773	X:18240408-18240444	18240408	18240444	18240408	18240444	17A	18168380	17A	18168380
Jockey-2	1	Helitron-N2	2773	Gypsy8-I	73	X:18243217-18243241	18243217	18243241	18243217	18243241	17A	18168380	17A	18168380
Gypsy8-I	1	Jockey-2	73	Helitron-1	8494	X:18243314-18243407	18243314	18243407	18243314	18243407	17A	18168380	17A	18168380
Helitron-1	1	Gypsy8-I	8494	TART	9909	X:18251901-18251945	18251901	18251945	18251901	18251945	17A	18168380	17A	18168380
TART	2	Helitron-1	9909	Jockey-3	5373	X:18261854-18262566	18261854	18261928	18262518	18262566	17A	18168380	17A	18168380
Jockey-3	1	TART	5373	Jockey-3	2101	X:18267939-18267991	18267939	18267991	18267939	18267991	17A	18168380	17A	18168380
Jockey-3	1	Jockey-3	2101	CR1-5	20345	X:18270092-18270134	18270092	18270134	18270092	18270134	17A	18168380	17A	18168380
CR1-5	1	Jockey-3	20345	Helitron-2N	479	X:18290479-18290528	18290479	18290528	18290479	18290528	17A	18168380	17A	18168380
Helitron-2N	1	CR1-5	479	TART	214	X:18291007-18291056	18291007	18291056	18291007	18291056	17A	18168380	17A	18168380
TART	1	Helitron-2N	214	Gypsy8-I	21568	X:18291270-18291333	18291270	18291333	18291270	18291333	17A	18168380	17A	18168380
Gypsy8-I	1	TART	21568	Jockey-3	3003	X:18312901-18313033	18312901	18313033	18312901	18313033	17A	18168380	17A	18168380
Jockey-3	1	Gypsy8-I	3003	Helena	3334	X:18316036-18316156	18316036	18316156	18316036	18316156	17A	18168380	17A	18168380
Helena	1	Jockey-3	3334	HeT-A3	4103	X:18319490-18319947	18319490	18319947	18319490	18319947	17A	18168380	17A	18168380
HeT-A3	1	Helena	4103	Galileo	1484	X:18324050-18324111	18324050	18324111	18324050	18324111	17A	18168380	17A	18168380
Galileo	1	HeT-A3	1484	DNAREP1	30959	X:18325595-18325638	18325595	18325638	18325595	18325638	17A	18168380	17A	18168380
DNAREP1	1	Galileo	30959	Transib-N1	5410	X:18356597-18357126	18356597	18357126	18356597	18357126	17A	18168380	17A	18168380
Transib-N1	2	DNAREP1	5410	Transib-11	1	X:18362536-18362725	18362536	18362578	18362651	18362725	17A	18168380	17A	18168380
Transib-11	1	Transib-N1	1	BEL-10	6934	X:18362726-18362791	18362726	18362791	18362726	18362791	17A	18168380	17A	18168380
BEL-10	1	Transib-11	6934	Gypsy-22	3	X:18369725-18369782	18369725	18369782	18369725	18369782	17A	18168380	17A	18168380
Gypsy-22	1	BEL-10	3	Homo3	1103	X:18369785-18369799	18369785	18369799	18369785	18369799	17A	18168380	17A	18168380
Homo3 1 108	1	Gypsy-22	1103	Gypsy-24	16719	X:18370902-18371005	18370902	18371005	18370902	18371005	17A	18168380	17A	18168380
Gypsy-24	1	Homo3	16719	BEL-1	26484	X:18387724-18387788	18387724	18387788	18387724	18387788	17A	18168380	17A	18168380
BEL-1	1	Gypsy-24	26484	DNAREP1	516	X:18414272-18414328	18414272	18414328	18414272	18414328	17A	18168380	17A	18168380
DNAREP1	2	BEL-1	516	Helitron-1	2898	X:18414844-18415216	18414844	18414979	18415069	18415216	17A	18168380	17A	18168380
Helitron-1	1	DNAREP1	2898	TRANSPAC	11280	X:18418114-18418269	18418114	18418269	18418114	18418269	17A	18168380	17A	18168380
TRANSPAC	3	Helitron-1	11280	MINIME	29318	X:18429549-18434802	18429549	18429879	18434472	18434802	17B	18419764	17B	18419764
MINIME	1	TRANSPAC	29318	BEL-15	28689	X:18464120-18464169	18464120	18464169	18464120	18464169	17B	18419764	17B	18419764
BEL-15	1	MINIME	28689	ISFUN1	21329	X:18492858-18492913	18492858	18492913	18492858	18492913	17B	18419764	17B	18419764
ISFUN1 182 223	1	BEL-15	21329	Jockey-6	27501	X:18514242-18514283	18514242	18514283	18514242	18514283	17C	18502715	17C	18502715
Jockey-6	1	ISFUN1	27501	HeT-A3	5403	X:18541784-18541856	18541784	18541856	18541784	18541856	17C	18502715	17C	18502715
HeT-A3	1	Jockey-6	5403	BEL-4	3682	X:18547259-18547323	18547259	18547323	18547259	18547323	17C	18502715	17C	18502715
BEL-4	1	HeT-A3	3682	TRANSIB2	4334	X:18551005-18551100	18551005	18551100	18551005	18551100	17C	18502715	17C	18502715
TRANSIB2 1 861	1	BEL-4	4334	TRANSIB2	-9	X:18555434-18556296	18555434	18556296	18555434	18556296	17C	18502715	17C	18502715
TRANSIB2 2235 2844	1	TRANSIB2	-9	Jockey-3	14118	X:18556287-18556897	18556287	18556897	18556287	18556897	17C	18502715	17C	18502715
Jockey-3	1	TRANSIB2	14118	Jockey-3	40893	X:18571015-18571118	18571015	18571118	18571015	18571118	17C	18502715	17C	18502715
Jockey-3	1	Jockey-3	40893	DNAREP1	7496	X:18612011-18612256	18612011	18612256	18612011	18612256	17C	18502715	17C	18502715
DNAREP1	2	Jockey-3	7496	REP-1	23992	X:18619752-18620072	18619752	18619914	18619914	18620072	17C	18502715	17C	18502715
REP-1	1	DNAREP1	23992	Helitron-1	1	X:18644064-18644086	18644064	18644086	18644064	18644086	17C	18502715	17C	18502715
Helitron-1	1	REP-1	1	Hoana5	3525	X:18644087-18644133	18644087	18644133	18644087	18644133	17C	18502715	17C	18502715
Hoana5 2328 2373	1	Helitron-1	3525	Hoana5	260	X:18647658-18647701	18647658	18647701	18647658	18647701	17C	18502715	17C	18502715
Hoana5 19 226	1	Hoana5	260	Hopseu2	13308	X:18647961-18648177	18647961	18648177	18647961	18648177	17C	18502715	17C	18502715
Hopseu2 4794 4952	1	Hoana5	13308	hAT-N1	4469	X:18661485-18661646	18661485	18661646	18661485	18661646	17D	18653463	17D	18653463
hAT-N1	1	Hopseu2	4469	Helitron-2N	16488	X:18666115-18666236	18666115	18666236	18666115	18666236	17D	18653463	17D	18653463
Helitron-2N	1	hAT-N1	16488	Gypsy-27	10201	X:18682724-18682791	18682724	18682791	18682724	18682791	17D	18653463	17D	18653463
Gypsy-27	1	Helitron-2N	10201	DM297	61767	X:18692992-18693028	18692992	18693028	18692992	18693028	17D	18653463	17D	18653463
DM297	3	Gypsy-27	61767	Gypsy-10	10178	X:18754795-18757999	18754795	18756381	18757585	18757999	17D	18653463	17D	18653463
Gypsy-10	1	DM297	10178	DMRT1B	15655	X:18768177-18768225	18768177	18768225	18768177	18768225	17D	18653463	17D	18653463
DMRT1B 3769 5073	1	Gypsy-10	15655	Jockey-3	3813	X:18783880-18785048	18783880	18785048	18783880	18785048	17D	18653463	17D	18653463
Jockey-3	1	DMRT1B	3813	Gypsy8-I	8741	X:18788861-18789007	18788861	18789007	18788861	18789007	17D	18653463	17D	18653463
Gypsy8-I	1	Jockey-3	8741	DNAREP1	14523	X:18797748-18797926	18797748	18797926	18797748	18797926	17D	18653463	17D	18653463
DNAREP1	1	Gypsy8-I	14523	TART	1485	X:18812449-18812876	18812449	18812876	18812449	18812876	17E	18803708	17E	18803708
TART	1	DNAREP1	1485	DNAREP1	28577	X:18814361-18814445	18814361	18814445	18814361	18814445	17E	18803708	17E	18803708
DNAREP1	1	TART	28577	Jockey-3	33077	X:18843022-18843364	18843022	18843364	18843022	18843364	17E	18803708	17E	18803708
Jockey-3	2	DNAREP1	33077	TART	1187	X:18876441-18876962	18876441	18876573	18876839	18876962	17F	18858041	17F	18858041
TART	1	Jockey-3	1187	DNAREP1	15401	X:18878149-18878616	18878149	18878616	18878149	18878616	17F	18858041	17F	18858041
DNAREP1	1	TART	15401	REP-2	6835	X:18894017-18894345	18894017	18894345	18894017	18894345	17F	18858041	17F	18858041
REP-2	1	DNAREP1	6835	ROO	55905	X:18901180-18901220	18901180	18901220	18901180	18901220	17F	18858041	17F	18858041
ROO	3	REP-2	55905	Polinton-1	2517	X:18957125-18965729	18957125	18958369	18964671	18965729	18A	18936075	18A	18936075
Polinton-1	1	ROO	2517	Jockey-3	4426	X:18968246-18968351	18968246	18968351	18968246	18968351	18A	18936075	18A	18936075
Jockey-3	1	Polinton-1	4426	UVIR	5486	X:18972777-18972852	18972777	18972852	18972777	18972852	18A	18936075	18A	18936075
UVIR	1	Jockey-3	5486	TART	28064	X:18978338-18978399	18978338	18978399	18978338	18978399	18A	18936075	18A	18936075
TART	1	UVIR	28064	Jockey-3	19115	X:19006463-19006553	19006463	19006553	19006463	19006553	18A	18936075	18A	18936075
Jockey-3	1	TART	19115	DMRP1	9353	X:19025668-19025772	19025668	19025772	19025668	19025772	18A	18936075	18A	18936075
DMRP1 5 336	1	Jockey-3	9353	BARI1	11326	X:19035125-19035415	19035125	19035415	19035125	19035415	18A	18936075	18A	18936075
BARI1 27 138	1	DMRP1	11326	DOC	13655	X:19046741-19046839	19046741	19046839	19046741	19046839	18A	18936075	18A	18936075
DOC 9 4701	1	BARI1	13655	REP-2	6193	X:19060494-19065186	19060494	19065186	19060494	19065186	18A	18936075	18A	18936075
REP-2	2	DOC	6193	Polinton-1	4534	X:19071379-19071572	19071379	19071471	19071492	19071572	18A	18936075	18A	18936075
Polinton-1	1	REP-2	4534	ACCORD	8870	X:19076106-19076164	19076106	19076164	19076106	19076164	18A	18936075	18A	18936075
ACCORD	1	Polinton-1	8870	TART	3224	X:19085034-19085076	19085034	19085076	19085034	19085076	18A	18936075	18A	18936075
TART	1	ACCORD	3224	BS	1239	X:19088300-19088406	19088300	19088406	19088300	19088406	18A	18936075	18A	18936075
BS 2069 2136	1	TART	1239	BEL-1	2157	X:19089645-19089720	19089645	19089720	19089645	19089720	18A	18936075	18A	18936075
BEL-1	1	BS	2157	Invader3	15879	X:19091877-19091939	19091877	19091939	19091877	19091939	18A	18936075	18A	18936075
Invader3	3	BEL-1	15879	TART	11870	X:19107818-19108994	19107818	19108309	19108723	19108994	18A	18936075	18A	18936075
TART	1	Invader3	11870	DNAREP1	1026	X:19120864-19120929	19120864	19120929	19120864	19120929	18A	18936075	18A	18936075
DNAREP1	1	TART	1026	REP-2	3304	X:19121955-19122431	19121955	19122431	19121955	19122431	18A	18936075	18A	18936075
REP-2	1	DNAREP1	3304	Gypsy-3	797	X:19125735-19125840	19125735	19125840	19125735	19125840	18A	18936075	18A	18936075
Gypsy-3	1	REP-2	797	BEL-21	8284	X:19126637-19126679	19126637	19126679	19126637	19126679	18A	18936075	18A	18936075
BEL-21	1	Gypsy-3	8284	DM412B	1610	X:19134963-19134997	19134963	19134997	19134963	19134997	18A	18936075	18A	18936075
DM412B	1	BEL-21	1610	DM412	1	X:19136607-19137087	19136607	19137087	19136607	19137087	18A	18936075	18A	18936075
DM412 1 4742	1	DM412B	1	Galileo	7968	X:19137088-19141832	19137088	19141832	19137088	19141832	18A	18936075	18A	18936075
Galileo	1	DM412	7968	TART	3122	X:19149800-19149863	19149800	19149863	19149800	19149863	18A	18936075	18A	18936075
TART	1	Galileo	3122	TART	11140	X:19152985-19153321	19152985	19153321	19152985	19153321	18A	18936075	18A	18936075
TART	1	TART	11140	TART	22033	X:19164461-19164591	19164461	19164591	19164461	19164591	18A	18936075	18A	18936075
TART	1	TART	22033	Hoyak2	4836	X:19186624-19186877	19186624	19186877	19186624	19186877	18A	18936075	18A	18936075
Hoyak2 2518 2561	1	TART	4836	DNAREP1	1	X:19191713-19191756	19191713	19191756	19191713	19191756	18A	18936075	18A	18936075
