Cluster	Repeats	Closest_upstream	Dist_upstream	Closest_downstream	Dist_downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start	NewCyto	TransCoor
BEL-5	1	REP-2	6567	BEL1-I	1	X:14760550-14760600	14760550	14760600	14760550	14760600	12F	14510751	13B	14648190
BEL1-I	1	BEL-5	1	Gypsy6-I	10241	X:14760601-14760616	14760601	14760616	14760601	14760616	12F	14510751	13B	14648190
Gypsy6-I	1	BEL1-I	10241	R1	9208	X:14770857-14770909	14770857	14770909	14770857	14770909	12F	14510751	13B	14648190
R1	1	Gypsy6-I	9208	Homo6	3821	X:14780117-14780222	14780117	14780222	14780117	14780222	12F	14510751	13B	14648190
Homo6 829 871	1	R1	3821	Helitron-1N1	20879	X:14784043-14784085	14784043	14784085	14784043	14784085	12F	14510751	13B	14648190
Helitron-1N1	1	Homo6	20879	Helena	12197	X:14804964-14805036	14804964	14805036	14804964	14805036	12F	14510751	13B	14648190
Helena	1	Helitron-1N1	12197	hAT-1	31976	X:14817233-14817321	14817233	14817321	14817233	14817321	12F	14510751	13B	14648190
hAT-1	1	Helena	31976	Hoana5	1	X:14849297-14849339	14849297	14849339	14849297	14849339	12F	14510751	13B	14648190
Hoana5 2 268	1	hAT-1	1	P-1	12792	X:14849340-14849595	14849340	14849595	14849340	14849595	12F	14510751	13B	14648190
P-1	1	Hoana5	12792	Hoana5	12900	X:14862387-14862450	14862387	14862450	14862387	14862450	12F	14510751	13B	14648190
Hoana5 289 362	1	P-1	12900	P-1	1535	X:14875350-14875418	14875350	14875418	14875350	14875418	13A	14873202	13B	14648190
P-1	1	Hoana5	1535	Gypsy-8	16783	X:14876953-14877023	14876953	14877023	14876953	14877023	13A	14873202	13B	14648190
Gypsy-8	1	P-1	16783	DNAREP1	19001	X:14893806-14893896	14893806	14893896	14893806	14893896	13A	14873202	13B	14648190
DNAREP1	2	Gypsy-8	19001	Transib-N1	4189	X:14912897-14913070	14912897	14912973	14912970	14913070	13A	14873202	13C	14895732
Transib-N1	1	DNAREP1	4189	1.688	93	X:14917259-14917355	14917259	14917355	14917259	14917355	13A	14873202	13C	14895732
1.688	3	Transib-N1	93	TART	1992	X:14917448-14918057	14917448	14917513	14917875	14918057	13A	14873202	13C	14895732
TART	1	1.688	1992	Transib-1	10881	X:14920049-14920496	14920049	14920496	14920049	14920496	13A	14873202	13C	14895732
Transib-1	1	TART	10881	DNAREP1	1	X:14931377-14931388	14931377	14931388	14931377	14931388	13A	14873202	13C	14895732
DNAREP1	1	Transib-1	1	HOBO	2061	X:14931389-14931797	14931389	14931797	14931389	14931797	13A	14873202	13C	14895732
HOBO 1 299	1	DNAREP1	2061	PROTOP	39	X:14933858-14934206	14933858	14934206	14933858	14934206	13A	14873202	13C	14895732
PROTOP 17 75	1	HOBO	39	PROTOP	187	X:14934245-14934314	14934245	14934314	14934245	14934314	13A	14873202	13C	14895732
PROTOP 312 462	1	PROTOP	187	HOBO	18	X:14934501-14934680	14934501	14934680	14934501	14934680	13A	14873202	13C	14895732
HOBO 2673 3016	1	PROTOP	18	P-1	8807	X:14934698-14935013	14934698	14935013	14934698	14935013	13A	14873202	13C	14895732
P-1	1	HOBO	8807	Gypsy-22	1	X:14943820-14943895	14943820	14943895	14943820	14943895	13A	14873202	13C	14895732
Gypsy-22	1	P-1	1	Jockey-3	1255	X:14943896-14943909	14943896	14943909	14943896	14943909	13A	14873202	13C	14895732
Jockey-3	1	Gypsy-22	1255	Galileo	33495	X:14945164-14945215	14945164	14945215	14945164	14945215	13A	14873202	13C	14895732
Galileo	2	Jockey-3	33495	Gypsy-23	2669	X:14978710-14979403	14978710	14978751	14979364	14979403	13A	14873202	13C	14895732
Gypsy-23	1	Galileo	2669	BS2	2375	X:14982072-14982390	14982072	14982390	14982072	14982390	13A	14873202	13C	14895732
BS2 3286 3365	1	Gypsy-23	2375	BS2	46	X:14984765-14984846	14984765	14984846	14984765	14984846	13A	14873202	13C	14895732
BS2 4209 4305	1	BS2	46	BS2	1	X:14984892-14984991	14984892	14984991	14984892	14984991	13A	14873202	13C	14895732
BS2 4436 4506	1	BS2	1	BS3	54	X:14984992-14985062	14984992	14985062	14984992	14985062	13A	14873202	13C	14895732
BS3	1	BS2	54	FB4	15289	X:14985116-14985177	14985116	14985177	14985116	14985177	13A	14873202	13C	14895732
FB4	1	BS3	15289	REP-2	22929	X:15000466-15002127	15000466	15002127	15000466	15002127	13A	14873202	13C	14895732
REP-2	2	FB4	22929	1.688	14250	X:15025056-15025255	15025056	15025193	15025216	15025255	13A	14873202	13C	14895732
1.688	1	REP-2	14250	Jockey-3	8873	X:15039505-15039698	15039505	15039698	15039505	15039698	13A	14873202	13D	15031234
Jockey-3	1	1.688	8873	Transib-N1	8645	X:15048571-15048635	15048571	15048635	15048571	15048635	13A	14873202	13D	15031234
Transib-N1	2	Jockey-3	8645	Helitron-N2	1207	X:15057280-15057904	15057280	15057402	15057514	15057904	13A	14873202	13D	15031234
Helitron-N2	1	Transib-N1	1207	DNAREP1	1505	X:15059111-15059151	15059111	15059151	15059111	15059151	13A	14873202	13D	15031234
DNAREP1	1	Helitron-N2	1505	Transib-N1	11329	X:15060656-15061072	15060656	15061072	15060656	15061072	13A	14873202	13D	15031234
Transib-N1	2	DNAREP1	11329	DNAREP1	4864	X:15072401-15072561	15072401	15072513	15072527	15072561	13A	14873202	13D	15031234
DNAREP1	1	Transib-N1	4864	DNAREP1	2636	X:15077425-15077532	15077425	15077532	15077425	15077532	13A	14873202	13D	15031234
DNAREP1	1	DNAREP1	2636	DNAREP1	1485	X:15080168-15080260	15080168	15080260	15080168	15080260	13A	14873202	13D	15031234
DNAREP1	1	DNAREP1	1485	Mariner-1	7203	X:15081745-15081852	15081745	15081852	15081745	15081852	13A	14873202	13D	15031234
Mariner-1	1	DNAREP1	7203	Gypsy7-I	12698	X:15089055-15090715	15089055	15090715	15089055	15090715	13A	14873202	13D	15031234
Gypsy7-I	1	Mariner-1	12698	Helitron-1	498	X:15103413-15103461	15103413	15103461	15103413	15103461	13A	14873202	13D	15031234
Helitron-1	1	Gypsy7-I	498	1.688	148	X:15103959-15104032	15103959	15104032	15103959	15104032	13A	14873202	13D	15031234
1.688	6	Helitron-1	148	TART	12956	X:15104180-15105893	15104180	15104343	15105808	15105893	13A	14873202	13D	15031234
TART	1	1.688	12956	BEL-1	8571	X:15118849-15118905	15118849	15118905	15118849	15118905	13A	14873202	13E	15106352
BEL-1	1	TART	8571	Gypsy-22	9231	X:15127476-15127536	15127476	15127536	15127476	15127536	13A	14873202	13E	15106352
Gypsy-22	1	BEL-1	9231	Homo9	10376	X:15136767-15136841	15136767	15136841	15136767	15136841	13B	15131122	13E	15106352
Homo9 224 304	1	Gypsy-22	10376	Transib-1	7860	X:15147217-15147296	15147217	15147296	15147217	15147296	13B	15131122	13E	15106352
Transib-1	1	Homo9	7860	Helitron-N1	1	X:15155156-15155216	15155156	15155216	15155156	15155216	13B	15131122	13E	15106352
Helitron-N1	1	Transib-1	1	Gypsy-17	3928	X:15155217-15155231	15155217	15155231	15155217	15155231	13B	15131122	13E	15106352
Gypsy-17	1	Helitron-N1	3928	DNAREP1	825	X:15159159-15159231	15159159	15159231	15159159	15159231	13B	15131122	13E	15106352
DNAREP1	1	Gypsy-17	825	Helitron-1	26	X:15160056-15160137	15160056	15160137	15160056	15160137	13B	15131122	13E	15106352
Helitron-1	1	DNAREP1	26	DNAREP1	2001	X:15160163-15160246	15160163	15160246	15160163	15160246	13B	15131122	13E	15106352
DNAREP1	2	Helitron-1	2001	Helitron-1	2674	X:15162247-15162492	15162247	15162342	15162347	15162492	13B	15131122	13E	15106352
Helitron-1	1	DNAREP1	2674	DNAREP1	8228	X:15165166-15165278	15165166	15165278	15165166	15165278	13B	15131122	13E	15106352
DNAREP1	2	Helitron-1	8228	Gypsy-10	195	X:15173506-15173772	15173506	15173567	15173595	15173772	13B	15131122	13E	15106352
Gypsy-10	1	DNAREP1	195	Nobel	16377	X:15173967-15174021	15173967	15174021	15173967	15174021	13B	15131122	13E	15106352
Nobel	1	Gypsy-10	16377	Hoyak2	20687	X:15190398-15190437	15190398	15190437	15190398	15190437	13B	15131122	13E	15106352
Hoyak2 2504 2559	1	Nobel	20687	DNAREP1	1078	X:15211124-15211182	15211124	15211182	15211124	15211182	13B	15131122	13E	15106352
DNAREP1	1	Hoyak2	1078	Homo10	23717	X:15212260-15212466	15212260	15212466	15212260	15212466	13B	15131122	13E	15106352
Homo10 1276 1348	1	DNAREP1	23717	1.688	27761	X:15236183-15236255	15236183	15236255	15236183	15236255	13B	15131122	13E	15106352
1.688	2	Homo10	27761	Mariner-20	13828	X:15264016-15264666	15264016	15264318	15264319	15264666	13B	15131122	13E	15106352
Mariner-20	1	1.688	13828	Outcast-2	19577	X:15278494-15278565	15278494	15278565	15278494	15278565	13B	15131122	13E	15106352
Outcast-2	1	Mariner-20	19577	S	19964	X:15298142-15298522	15298142	15298522	15298142	15298522	13B	15131122	13E	15106352
S	1	Outcast-2	19964	TART	3204	X:15318486-15318532	15318486	15318532	15318486	15318532	13B	15131122	13F	15306267
TART	1	S	3204	Hoana5	752	X:15321736-15321824	15321736	15321824	15321736	15321824	13B	15131122	13F	15306267
Hoana5 288 401	1	TART	752	Galileo	3777	X:15322576-15322698	15322576	15322698	15322576	15322698	13B	15131122	13F	15306267
Galileo	1	Hoana5	3777	TART	7435	X:15326475-15326540	15326475	15326540	15326475	15326540	13B	15131122	13F	15306267
TART	2	Galileo	7435	DNAREP1	11043	X:15333975-15334281	15333975	15334134	15334178	15334281	13B	15131122	13F	15306267
DNAREP1	1	TART	11043	Jockey-6	10594	X:15345324-15345373	15345324	15345373	15345324	15345373	13B	15131122	13F	15306267
Jockey-6	2	DNAREP1	10594	Gypsy-22	376	X:15355967-15356354	15355967	15356051	15356185	15356354	13B	15131122	13F	15306267
Gypsy-22	1	Jockey-6	376	BEL-1	153	X:15356730-15356791	15356730	15356791	15356730	15356791	13B	15131122	13F	15306267
BEL-1	1	Gypsy-22	153	Jockey-3	30425	X:15356944-15356990	15356944	15356990	15356944	15356990	13B	15131122	13F	15306267
Jockey-3	1	BEL-1	30425	TART	810	X:15387415-15387444	15387415	15387444	15387415	15387444	13C	15372315	13F	15306267
TART	1	Jockey-3	810	HeT-A3	2458	X:15388254-15388365	15388254	15388365	15388254	15388365	13C	15372315	13F	15306267
HeT-A3	1	TART	2458	Hoana6	5268	X:15390823-15390909	15390823	15390909	15390823	15390909	13C	15372315	13F	15306267
Hoana6 1 44	1	HeT-A3	5268	Gypsy-43	5737	X:15396177-15396219	15396177	15396219	15396177	15396219	13C	15372315	13F	15306267
Gypsy-43	1	Hoana6	5737	Helitron-2	3209	X:15401956-15402158	15401956	15402158	15401956	15402158	13C	15372315	13F	15306267
Helitron-2	1	Gypsy-43	3209	DNAREP1	1849	X:15405367-15405424	15405367	15405424	15405367	15405424	13C	15372315	13F	15306267
DNAREP1	2	Helitron-2	1849	Gypsy-7	5933	X:15407273-15407548	15407273	15407421	15407418	15407548	13C	15372315	13F	15306267
Gypsy-7	1	DNAREP1	5933	DNAREP1	24437	X:15413481-15413523	15413481	15413523	15413481	15413523	13C	15372315	13F	15306267
DNAREP1	1	Gypsy-7	24437	Helitron-1N	2410	X:15437960-15438046	15437960	15438046	15437960	15438046	13C	15372315	14A	15425640
Helitron-1N	1	DNAREP1	2410	Helitron-1	1234	X:15440456-15440496	15440456	15440496	15440456	15440496	13C	15372315	14A	15425640
Helitron-1	1	Helitron-1N	1234	Helitron-N1	233	X:15441730-15441777	15441730	15441777	15441730	15441777	13C	15372315	14A	15425640
Helitron-N1	1	Helitron-1	233	Mariner-3	949	X:15442010-15442339	15442010	15442339	15442010	15442339	13C	15372315	14A	15425640
Mariner-3	1	Helitron-N1	949	Jockey-3	11721	X:15443288-15443618	15443288	15443618	15443288	15443618	13C	15372315	14A	15425640
Jockey-3	1	Mariner-3	11721	Gypsy8-I	133	X:15455339-15455491	15455339	15455491	15455339	15455491	13C	15372315	14A	15425640
Gypsy8-I	1	Jockey-3	133	MINIME	3433	X:15455624-15455756	15455624	15455756	15455624	15455756	13C	15372315	14A	15425640
MINIME	1	Gypsy8-I	3433	DNAREP1	149	X:15459189-15459244	15459189	15459244	15459189	15459244	13C	15372315	14A	15425640
DNAREP1	1	MINIME	149	BEL-1	1869	X:15459393-15459542	15459393	15459542	15459393	15459542	13C	15372315	14A	15425640
BEL-1	1	DNAREP1	1869	Helitron-1	18561	X:15461411-15461494	15461411	15461494	15461411	15461494	13C	15372315	14A	15425640
Helitron-1	1	BEL-1	18561	1.688	4281	X:15480055-15480215	15480055	15480215	15480055	15480215	13C	15372315	14A	15425640
1.688	7	Helitron-1	4281	585-XAS	36495	X:15484496-15485707	15484496	15484696	15485548	15485707	13C	15372315	14A	15425640
585-XAS	38	1.688	36495	585-XAS	1149	X:15522202-15555667	15522202	15522790	15555088	15555667	13C	15372315	14A	15425640
585-XAS	6	585-XAS	1149	Homo9	11559	X:15556816-15561734	15556816	15557404	15561136	15561734	13D	15522835	14A	15425640
Homo9 264 312	1	585-XAS	11559	DNA8-1	6282	X:15573293-15573341	15573293	15573341	15573293	15573341	13D	15522835	14A	15425640
DNA8-1	1	Homo9	6282	Gypsy14-LTR	9948	X:15579623-15579730	15579623	15579730	15579623	15579730	13D	15522835	14A	15425640
Gypsy14-LTR	1	DNA8-1	9948	Gypsy-22	2894	X:15589678-15589723	15589678	15589723	15589678	15589723	13D	15522835	14A	15425640
Gypsy-22	1	Gypsy14-LTR	2894	S	989	X:15592617-15592668	15592617	15592668	15592617	15592668	13E	15592099	14A	15425640
S	1	Gypsy-22	989	BEL-21	3859	X:15593657-15593692	15593657	15593692	15593657	15593692	13E	15592099	14A	15425640
BEL-21	1	S	3859	Jockey-3	5162	X:15597551-15597650	15597551	15597650	15597551	15597650	13E	15592099	14A	15425640
Jockey-3	1	BEL-21	5162	Jockey-3	3711	X:15602812-15602914	15602812	15602914	15602812	15602914	13E	15592099	14A	15425640
Jockey-3	1	Jockey-3	3711	UVIR	1241	X:15606625-15606698	15606625	15606698	15606625	15606698	13E	15592099	14A	15425640
UVIR	1	Jockey-3	1241	BS2	2493	X:15607939-15608004	15607939	15608004	15607939	15608004	13E	15592099	14A	15425640
BS2 4573 4720	1	UVIR	2493	Transib-3	61	X:15610497-15610664	15610497	15610664	15610497	15610664	13E	15592099	14A	15425640
Transib-3	1	BS2	61	Helitron-2	131	X:15610725-15610816	15610725	15610816	15610725	15610816	13E	15592099	14A	15425640
Helitron-2	1	Transib-3	131	BEL-21	4045	X:15610947-15611061	15610947	15611061	15610947	15611061	13E	15592099	14A	15425640
BEL-21	1	Helitron-2	4045	MINIME	5610	X:15615106-15615180	15615106	15615180	15615106	15615180	13E	15592099	14A	15425640
MINIME	1	BEL-21	5610	DNAREP1	84	X:15620790-15620866	15620790	15620866	15620790	15620866	13E	15592099	14A	15425640
DNAREP1	1	MINIME	84	Gypsy-24	3800	X:15620950-15621009	15620950	15621009	15620950	15621009	13E	15592099	14A	15425640
Gypsy-24	1	DNAREP1	3800	Helitron-2	8577	X:15624809-15624883	15624809	15624883	15624809	15624883	13E	15592099	14A	15425640
Helitron-2	1	Gypsy-24	8577	Gypsy-3	28479	X:15633460-15633524	15633460	15633524	15633460	15633524	13E	15592099	14B	15633500
Gypsy-3	1	Helitron-2	28479	DNAREP1	30641	X:15662003-15662055	15662003	15662055	15662003	15662055	13E	15592099	14B	15633500
DNAREP1	1	Gypsy-3	30641	TRANSIB2	3610	X:15692696-15692731	15692696	15692731	15692696	15692731	13E	15592099	14B	15633500
TRANSIB2 1 890	1	DNAREP1	3610	TRANSIB2	0	X:15696341-15697229	15696341	15697229	15696341	15697229	13E	15592099	14B	15633500
TRANSIB2 2283 2844	1	TRANSIB2	0	REP-2	11450	X:15697229-15697789	15697229	15697789	15697229	15697789	13E	15592099	14B	15633500
REP-2	1	TRANSIB2	11450	Gypsy-22	1697	X:15709239-15709371	15709239	15709371	15709239	15709371	13E	15592099	14B	15633500
Gypsy-22	1	REP-2	1697	Jockey-6	5287	X:15711068-15711148	15711068	15711148	15711068	15711148	13E	15592099	14B	15633500
Jockey-6	1	Gypsy-22	5287	Hogri1	6071	X:15716435-15716608	15716435	15716608	15716435	15716608	13E	15592099	14B	15633500
Hogri1 3002 3074	1	Jockey-6	6071	FB4	6010	X:15722679-15722747	15722679	15722747	15722679	15722747	13E	15592099	14B	15633500
FB4	1	Hogri1	6010	QUASIMODO2-I	746	X:15728757-15730432	15728757	15730432	15728757	15730432	13E	15592099	14B	15633500
QUASIMODO2-I	1	FB4	746	QUASIMODO2-LTR	1	X:15731178-15737115	15731178	15737115	15731178	15737115	13E	15592099	14B	15633500
QUASIMODO2-LTR	1	QUASIMODO2-I	1	Helitron-1	13173	X:15737116-15737380	15737116	15737380	15737116	15737380	13E	15592099	14B	15633500
Helitron-1	1	QUASIMODO2-LTR	13173	1.688	1338	X:15750553-15750631	15750553	15750631	15750553	15750631	13E	15592099	14B	15633500
1.688	2	Helitron-1	1338	DNAREP1	6015	X:15751969-15752421	15751969	15752318	15752319	15752421	13E	15592099	14B	15633500
DNAREP1	2	1.688	6015	REP-2	4688	X:15758436-15759735	15758436	15758496	15759469	15759735	13E	15592099	14B	15633500
REP-2	1	DNAREP1	4688	DNAREP1	2244	X:15764423-15764506	15764423	15764506	15764423	15764506	13E	15592099	14B	15633500
DNAREP1	1	REP-2	2244	1.688	6954	X:15766750-15766912	15766750	15766912	15766750	15766912	13E	15592099	14B	15633500
1.688	2	DNAREP1	6954	REP-1	5036	X:15773866-15774297	15773866	15774166	15774167	15774297	13E	15592099	14B	15633500
REP-1	1	1.688	5036	HeT-A3	21974	X:15779333-15779393	15779333	15779393	15779333	15779393	13E	15592099	14B	15633500
HeT-A3	1	REP-1	21974	Gypsy-5	37051	X:15801367-15801445	15801367	15801445	15801367	15801445	13F	15795007	14B	15633500
Gypsy-5	1	HeT-A3	37051	hAT-N1B	24233	X:15838496-15838538	15838496	15838538	15838496	15838538	13F	15795007	14B	15633500
hAT-N1B	1	Gypsy-5	24233	Helitron-N1	103	X:15862771-15862818	15862771	15862818	15862771	15862818	13F	15795007	14C	15860644
Helitron-N1	1	hAT-N1B	103	DNAREP1	24	X:15862921-15862958	15862921	15862958	15862921	15862958	13F	15795007	14C	15860644
DNAREP1	2	Helitron-N1	24	Helena	34785	X:15862982-15863162	15862982	15863091	15863117	15863162	13F	15795007	14C	15860644
Helena	1	DNAREP1	34785	Gypsy-6	18550	X:15897947-15898026	15897947	15898026	15897947	15898026	13F	15795007	14C	15860644
Gypsy-6	1	Helena	18550	Jockey-3	6089	X:15916576-15916745	15916576	15916745	15916576	15916745	14A	15907609	14C	15860644
Jockey-3	2	Gypsy-6	6089	Jockey-3	6904	X:15922834-15923027	15922834	15922906	15922947	15923027	14A	15907609	14C	15860644
Jockey-3	1	Jockey-3	6904	1.688	10269	X:15929931-15930097	15929931	15930097	15929931	15930097	14A	15907609	14C	15860644
1.688	1	Jockey-3	10269	R1-1	67563	X:15940366-15940466	15940366	15940466	15940366	15940466	14A	15907609	14C	15860644
R1-1	2	1.688	67563	TART	4296	X:16008029-16008311	16008029	16008155	16008250	16008311	14A	15907609	14D	15962447
TART	1	R1-1	4296	Mariner-24	3435	X:16012607-16012820	16012607	16012820	16012607	16012820	14A	15907609	14D	15962447
Mariner-24	1	TART	3435	Gypsy-22	3290	X:16016255-16016366	16016255	16016366	16016255	16016366	14A	15907609	14D	15962447
Gypsy-22	1	Mariner-24	3290	1.688	1295	X:16019656-16019717	16019656	16019717	16019656	16019717	14A	15907609	14D	15962447
1.688	1	Gypsy-22	1295	HeT-A3	806	X:16021012-16021113	16021012	16021113	16021012	16021113	14A	15907609	14D	15962447
HeT-A3	1	1.688	806	DNAREP1	4980	X:16021919-16021948	16021919	16021948	16021919	16021948	14A	15907609	14D	15962447
DNAREP1	2	HeT-A3	4980	I-1	7	X:16026928-16027313	16026928	16026986	16027035	16027313	14A	15907609	14D	15962447
I-1	2	DNAREP1	7	R1-5B	146	X:16027320-16027790	16027320	16027545	16027633	16027790	14A	15907609	14D	15962447
R1-5B	1	I-1	146	R1-2	141	X:16027936-16028407	16027936	16028407	16027936	16028407	14A	15907609	14D	15962447
R1-2	1	R1-5B	141	Helitron-1	4557	X:16028548-16028944	16028548	16028944	16028548	16028944	14A	15907609	14D	15962447
Helitron-1	1	R1-2	4557	S	-8	X:16033501-16033596	16033501	16033596	16033501	16033596	14A	15907609	14E	16029308
S	2	Helitron-1	-8	DNAREP1	1	X:16033588-16033674	16033588	16033631	16033631	16033674	14A	15907609	14E	16029308
DNAREP1	3	S	1	Gypsy-10	15346	X:16033675-16033942	16033675	16033788	16033896	16033942	14A	15907609	14E	16029308
Gypsy-10	1	DNAREP1	15346	TART	1973	X:16049288-16049357	16049288	16049357	16049288	16049357	14A	15907609	14E	16029308
TART	2	Gypsy-10	1973	DNAREP1	7965	X:16051330-16051455	16051330	16051408	16051439	16051455	14A	15907609	14E	16029308
DNAREP1	1	TART	7965	Homo6	12623	X:16059420-16059475	16059420	16059475	16059420	16059475	14A	15907609	14E	16029308
Homo6 813 882	1	DNAREP1	12623	R1	48992	X:16072098-16072168	16072098	16072168	16072098	16072168	14A	15907609	14F	16067909
R1	1	Homo6	48992	Jockey-3	143	X:16121160-16121231	16121160	16121231	16121160	16121231	14B	16113517	14F	16067909
Jockey-3	1	R1	143	Helitron-N1	29710	X:16121374-16121445	16121374	16121445	16121374	16121445	14B	16113517	14F	16067909
Helitron-N1	1	Jockey-3	29710	R1	4732	X:16151155-16151279	16151155	16151279	16151155	16151279	14B	16113517	14F	16067909
R1	1	Helitron-N1	4732	Gypsy8-I	1	X:16156011-16156114	16156011	16156114	16156011	16156114	14B	16113517	14F	16067909
Gypsy8-I	1	R1	1	Helena	34373	X:16156115-16156141	16156115	16156141	16156115	16156141	14B	16113517	14F	16067909
Helena	1	Gypsy8-I	34373	P-1	18972	X:16190514-16190556	16190514	16190556	16190514	16190556	14B	16113517	15A	16175028
P-1	1	Helena	18972	Jockey-3	29533	X:16209528-16209613	16209528	16209613	16209528	16209613	14B	16113517	15A	16175028
Jockey-3	1	P-1	29533	Mariner-1	4674	X:16239146-16239182	16239146	16239182	16239146	16239182	14B	16113517	15A	16175028
Mariner-1	1	Jockey-3	4674	Galileo	15252	X:16243856-16245527	16243856	16245527	16243856	16245527	14B	16113517	15A	16175028
Galileo	1	Mariner-1	15252	Outcast-2	12313	X:16260779-16260830	16260779	16260830	16260779	16260830	14B	16113517	15A	16175028
Outcast-2	1	Galileo	12313	Outcast-1	207	X:16273143-16273480	16273143	16273480	16273143	16273480	14B	16113517	15A	16175028
Outcast-1	1	Outcast-2	207	Hoana5	16511	X:16273687-16273830	16273687	16273830	16273687	16273830	14B	16113517	15A	16175028
Hoana5 46 214	1	Outcast-1	16511	TART	20223	X:16290341-16290496	16290341	16290496	16290341	16290496	14B	16113517	15A	16175028
TART	2	Hoana5	20223	DNAREP1	13834	X:16310719-16310890	16310719	16310809	16310859	16310890	14B	16113517	15A	16175028
DNAREP1	1	TART	13834	Gypsy-4	529	X:16324724-16324817	16324724	16324817	16324724	16324817	14B	16113517	15A	16175028
Gypsy-4	5	DNAREP1	529	Jockey-3	4879	X:16325346-16332755	16325346	16325450	16332576	16332755	14B	16113517	15A	16175028
Jockey-3	1	Gypsy-4	4879	Gypsy-23	27527	X:16337634-16337689	16337634	16337689	16337634	16337689	14B	16113517	15A	16175028
Gypsy-23	1	Jockey-3	27527	Jockey-9	17381	X:16365216-16365247	16365216	16365247	16365216	16365247	14C	16363597	15B	16347729
Jockey-9	2	Gypsy-23	17381	1.688	8316	X:16382628-16382784	16382628	16382682	16382682	16382784	14C	16363597	15B	16347729
1.688	10	Jockey-9	8316	1.688	1200	X:16391100-16394496	16391100	16391439	16394297	16394496	14C	16363597	15B	16347729
1.688	3	1.688	1200	Jockey-9	15558	X:16395696-16395944	16395696	16395795	16395871	16395944	14C	16363597	15B	16347729
Jockey-9	1	1.688	15558	Hoana7	12180	X:16411502-16411625	16411502	16411625	16411502	16411625	14C	16363597	15B	16347729
Hoana7 548 606	1	Jockey-9	12180	Helitron-2	20951	X:16423805-16423861	16423805	16423861	16423805	16423861	14C	16363597	15C	16423707
Helitron-2	1	Hoana7	20951	Homo9	9462	X:16444812-16444875	16444812	16444875	16444812	16444875	14C	16363597	15C	16423707
Homo9 260 366	1	Helitron-2	9462	DNA3-1	12190	X:16454337-16454387	16454337	16454387	16454337	16454387	14C	16363597	15C	16423707
DNA3-1	3	Homo9	12190	HeT-A3	22505	X:16466577-16467079	16466577	16466679	16466893	16467079	14D	16456350	15C	16423707
HeT-A3	1	DNA3-1	22505	DNAREP1	38781	X:16489584-16489648	16489584	16489648	16489584	16489648	14D	16456350	15D	16474497
DNAREP1	1	HeT-A3	38781	TART	45493	X:16528429-16528525	16528429	16528525	16528429	16528525	14E	16520530	15D	16474497
TART	1	DNAREP1	45493	hAT-6	3581	X:16574018-16574198	16574018	16574198	16574018	16574198	14E	16520530	15D	16474497
hAT-6	1	TART	3581	Copia-2	8036	X:16577779-16577876	16577779	16577876	16577779	16577876	14F	16574704	15D	16474497
Copia-2	1	hAT-6	8036	DNAREP1	18955	X:16585912-16585991	16585912	16585991	16585912	16585991	14F	16574704	15D	16474497
DNAREP1	3	Copia-2	18955	Gypsy-26	1326	X:16604946-16605694	16604946	16605133	16605610	16605694	14F	16574704	15E	16589601
Gypsy-26	1	DNAREP1	1326	BS2	329	X:16607020-16607143	16607020	16607143	16607020	16607143	14F	16574704	15E	16589601
BS2 4173 4721	1	Gypsy-26	329	STALKER4	452	X:16607472-16608020	16607472	16608020	16607472	16608020	14F	16574704	15E	16589601
STALKER4	1	BS2	452	BS2	53	X:16608472-16608528	16608472	16608528	16608472	16608528	14F	16574704	15E	16589601
BS2 2932 3012	1	STALKER4	53	BS2	7	X:16608581-16608661	16608581	16608661	16608581	16608661	14F	16574704	15E	16589601
BS2 4135 4721	1	BS2	7	NINJA	772	X:16608668-16609240	16608668	16609240	16608668	16609240	14F	16574704	15E	16589601
NINJA	1	BS2	772	Gypsy15-LTR	29	X:16610012-16610176	16610012	16610176	16610012	16610176	14F	16574704	15E	16589601
Gypsy15-LTR	1	NINJA	29	Gypsy15-I	3	X:16610205-16610356	16610205	16610356	16610205	16610356	14F	16574704	15E	16589601
Gypsy15-I	4	Gypsy15-LTR	3	Gypsy15-LTR	1	X:16610359-16610956	16610359	16610477	16610603	16610956	14F	16574704	15E	16589601
Gypsy15-LTR	1	Gypsy15-I	1	Helena	8525	X:16610957-16611050	16610957	16611050	16610957	16611050	14F	16574704	15E	16589601
Helena	1	Gypsy15-LTR	8525	DMCR1A	15138	X:16619575-16619636	16619575	16619636	16619575	16619636	14F	16574704	15E	16589601
DMCR1A 3063 3236	1	Helena	15138	Helitron-1	31459	X:16634774-16634908	16634774	16634908	16634774	16634908	14F	16574704	15E	16589601
Helitron-1	1	DMCR1A	31459	DNAREP1	16	X:16666367-16666393	16666367	16666393	16666367	16666393	14F	16574704	15E	16589601
DNAREP1	1	Helitron-1	16	ROO	23453	X:16666409-16666490	16666409	16666490	16666409	16666490	14F	16574704	15E	16589601
ROO	1	DNAREP1	23453	Gypsy-23	227	X:16689943-16690025	16689943	16690025	16689943	16690025	15A	16667592	15F	16673913
Gypsy-23	1	ROO	227	Jockey-3	1	X:16690252-16690267	16690252	16690267	16690252	16690267	15A	16667592	15F	16673913
Jockey-3	1	Gypsy-23	1	Gypsy-23	1	X:16690268-16690363	16690268	16690363	16690268	16690363	15A	16667592	15F	16673913
